Time (s),X,Y,Z,pca1,pca2,pca3,temp_X_mean,temp_X_max,temp_X_min,temp_X_std,temp_X_median,temp_X_sum,temp_X_skew,temp_X_kurt,X_lag1,X_lag2,temp_Y_mean,temp_Y_max,temp_Y_min,temp_Y_std,temp_Y_median,temp_Y_sum,temp_Y_skew,temp_Y_kurt,Y_lag1,Y_lag2,temp_Z_mean,temp_Z_max,temp_Z_min,temp_Z_std,temp_Z_median,temp_Z_sum,temp_Z_skew,temp_Z_kurt,Z_lag1,Z_lag2
10.24632544,-0.8719003591279477,2.835255269333582,9.167775171767966,-2.355511616929596,-0.9329959550847222,-0.12888624594829423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.74632544,-0.6077647408662981,2.799737716833923,9.238673004475729,-2.506865301324572,-0.70249783334951,-0.12460814481657145,,,,,,,,,-0.8719003591279477,,,,,,,,,,2.835255269333582,,,,,,,,,,9.167775171767966,
11.24632544,-0.7747846229920181,2.755938590207146,9.27984029363766,-2.5079817022061666,-0.8759159359276895,-0.08674436842335354,,,,,,,,,-0.6077647408662981,-0.8719003591279477,,,,,,,,,2.799737716833923,2.835255269333582,,,,,,,,,9.238673004475729,9.167775171767966
11.74612544,0.1990861467366439,2.43824864521993,9.321535030713084,-3.1002785323267963,-0.08215286710357805,-0.35172414874186764,,,,,,,,,-0.7747846229920181,-0.6077647408662981,,,,,,,,,2.755938590207146,2.799737716833923,,,,,,,,,9.27984029363766,9.238673004475729
12.24612544,-0.2697080499489241,2.54666816295923,9.442041307383567,-2.9229648767181127,-0.4867570928653641,-0.12611421673473622,,,,,,,,,0.1990861467366439,-0.7747846229920181,,,,,,,,,2.43824864521993,2.755938590207146,,,,,,,,,9.321535030713084,9.27984029363766
12.74632544,-0.4813983255401143,3.657612587291396,8.892506260968903,-1.6909578842105466,-0.26268519000038676,-0.012317877903031516,,,,,,,,,-0.2697080499489241,0.1990861467366439,,,,,,,,,2.54666816295923,2.43824864521993,,,,,,,,,9.442041307383567,9.321535030713084
13.24632544,-0.1778024925388265,3.641081559406322,9.075065936612836,-1.8979003459104153,0.006109855145493004,0.09110253169064464,,,,,,,,,-0.4813983255401143,-0.2697080499489241,,,,,,,,,3.657612587291396,2.54666816295923,,,,,,,,,8.892506260968903,9.442041307383567
13.74632544,-0.1178963317307182,4.060710594173079,8.662619837245826,-1.3726259039087263,0.23098358671567953,-0.061565818777362225,,,,,,,,,-0.1778024925388265,-0.4813983255401143,,,,,,,,,3.641081559406322,3.657612587291396,,,,,,,,,9.075065936612836,8.892506260968903
14.24632544,-0.1712171965732611,4.322757790974664,8.582987634873668,-1.1067271349185113,0.27830707790864617,0.008516043816056751,,,,,,,,,-0.1178963317307182,-0.1778024925388265,,,,,,,,,4.060710594173079,3.641081559406322,,,,,,,,,8.662619837245826,9.075065936612836
14.74632544,-0.0246775008008777,4.437789418405497,8.76510707276069,-1.1578531717134,0.4473985356434903,0.20000456745516892,-0.32980634733823416,0.1990861467366439,-0.8719003591279477,0.343465478415066,-0.2237552712438753,-3.2980634733823417,-0.2700509718164345,-0.8549515560329856,-0.1712171965732611,-0.1178963317307182,3.349580033480477,4.437789418405497,2.43824864521993,0.7609422194234761,3.238168414369952,33.49580033480477,0.2641422207106488,-1.7600579625607418,4.322757790974664,4.060710594173079,9.042815155043993,9.442041307383567,8.582987634873668,0.2988806883079439,9.1214205541904,90.42815155043994,-0.35842403929692646,-1.3752742479209152,8.582987634873668,8.662619837245826
