Time (s),X,Y,Z,pca1,pca2,pca3,temp_X_mean,temp_X_std,temp_X_median,temp_X_sum,temp_X_skew,temp_X_kurt,X_lag1,X_lag2,temp_Y_mean,temp_Y_std,temp_Y_median,temp_Y_sum,temp_Y_skew,temp_Y_kurt,Y_lag1,Y_lag2,temp_Z_mean,temp_Z_std,temp_Z_median,temp_Z_sum,temp_Z_skew,temp_Z_kurt,Z_lag1,Z_lag2
10.25169974,0.0175246788274819,-0.0868285970417312,-0.0222936020236539,-0.06765621296250796,0.019994316652207723,-0.06436167525636305,,,,,,,,,,,,,,,,,,,,,,,,
10.75169974,-0.0122052807283594,-0.0268293838090578,0.0702485749775018,-0.07268949573129249,-0.007251694543828911,0.04645416993880707,,,,,,,0.0175246788274819,,,,,,,,-0.0868285970417312,,,,,,,,-0.0222936020236539,
11.25169974,-0.0892898878257253,0.0554973831138464,-0.0714244858704509,0.06741567916825957,-0.0987613464258378,-0.022737686172737196,,,,,,,-0.0122052807283594,0.0175246788274819,,,,,,,-0.0268293838090578,-0.0868285970417312,,,,,,,0.0702485749775018,-0.0222936020236539
11.75169974,0.237387266701694,-0.0712262640218384,0.0249321303143695,-0.06130474731839449,0.24107508937839758,-0.020816170870326656,,,,,,,-0.0892898878257253,-0.0122052807283594,,,,,,,0.0554973831138464,-0.0268293838090578,,,,,,,-0.0714244858704509,0.0702485749775018
12.25169974,-0.0975178501104647,-0.1324349128008743,0.185240843308125,-0.23175886255052527,-0.07773740038571303,0.0836386537424005,,,,,,,0.237387266701694,-0.0892898878257253,,,,,,,-0.0712262640218384,0.0554973831138464,,,,,,,0.0249321303143695,-0.0714244858704509
12.75169974,0.0166887722850275,0.0055410457536211,-0.0420861674541667,0.019444052632142078,0.01192393690877334,-0.02868243759146876,,,,,,,-0.0975178501104647,0.237387266701694,,,,,,,-0.1324349128008743,-0.0712262640218384,,,,,,,0.185240843308125,0.0249321303143695
13.25169974,-0.011281720501515,-0.030283946103639,0.1258106947843406,-0.10653650347738781,-0.0023904535514016265,0.09039372528724643,,,,,,,0.0166887722850275,-0.0975178501104647,,,,,,,0.0055410457536211,-0.1324349128008743,,,,,,,-0.0420861674541667,0.185240843308125
13.75169974,0.0249395314776015,0.0335122114222951,-0.1097076653830581,0.08106796146726489,0.013820706201310717,-0.068956799714247,,,,,,,-0.011281720501515,0.0166887722850275,,,,,,,-0.030283946103639,0.0055410457536211,,,,,,,0.1258106947843406,-0.0420861674541667
14.25169974,-0.0315455925600648,0.0194260827108511,-0.1136789800235881,0.06656722626031646,-0.04178578650646021,-0.07907639688007266,,,,,,,0.0249395314776015,-0.011281720501515,,,,,,,0.0335122114222951,-0.030283946103639,,,,,,,-0.1097076653830581,0.1258106947843406
14.75169974,0.0334726362747427,-0.0238905224344041,0.1119430335281217,-0.08945635438176687,0.0408336118080921,0.0816708228999843,0.00881725538404184,0.09229005437454851,0.0027035258917562496,0.08817255384041839,1.7195103173598356,4.545906196706964,-0.0315455925600648,0.0249395314776015,-0.02575169032109311,0.05806001736630921,-0.02535995312173095,-0.2575169032109311,-0.4746076651662315,-0.3295770397193455,0.0194260827108511,0.0335122114222951,0.015898437615754088,0.10436634389191865,0.0013192641453577993,0.15898437615754088,0.26358648040947735,-1.2772345148325155,-0.1136789800235881,-0.1097076653830581
15.25169974,0.0059809974038809,0.0040641577896229,-0.0160830693177711,0.002709681984672755,0.0030979474727730848,-0.0078243096034813,0.007662887241681739,0.09224122162770335,-0.00265036154881705,0.07662887241681739,1.7690545560474966,4.702033722414037,0.0334726362747427,-0.0315455925600648,-0.0166624148379577,0.05443766825472316,-0.0099131823223906,-0.166624148379577,-0.9894094877081275,1.230930341519965,-0.0238905224344041,0.0194260827108511,0.01651949088634237,0.10413203768857217,0.0044245304982992,0.1651949088634237,0.2458327972667876,-1.261224368005791,0.1119430335281217,-0.1136789800235881
15.75169974,0.0034002462088511,0.0052244517269493,0.0473913163874321,-0.03207917435732393,0.004704357684942285,0.0453185085383025,0.009223439935402788,0.09199943204494374,0.004690621806366,0.09223439935402789,1.72080776702908,4.610115900943036,0.0059809974038809,0.0334726362747427,-0.01345703128435699,0.0547154866943694,0.0046443047582861,-0.1345703128435699,-1.1845984393329507,1.5197219134580695,0.0040641577896229,-0.0238905224344041,0.014233765027335398,0.10306704461122891,0.0044245304982992,0.142337650273354,0.32076806210639325,-1.1074601201028236,-0.0160830693177711,0.1119430335281217
16.25169974,0.1019625881984095,-0.0810458569895466,0.120913496039001,-0.135360429483408,0.11328834306859191,0.05557096107454181,0.028348687537816268,0.08907735863018183,0.0113348848444542,0.2834868753781627,1.4214830642809337,3.307073597545075,0.0034002462088511,0.0059809974038809,-0.027111355294696292,0.052591922501072655,-0.0099131823223906,-0.27111355294696293,-0.943898390334655,0.13056194885517666,0.0052244517269493,0.0040641577896229,0.033467563218280594,0.10325221563261198,0.0361617233509008,0.33467563218280594,-0.15599613585209593,-1.2141911498008773,0.0473913163874321,-0.0160830693177711
16.75169974,-0.0163738128582596,0.0767444468775991,0.0424027508539602,0.027845379925868427,-0.019896825757772824,0.08185394984669385,0.00297257958182091,0.05085544688149734,0.004690621806366,0.0297257958182091,-0.05751396162384746,2.210519474759612,0.1019625881984095,0.0034002462088511,-0.01231428420475254,0.05920169118799439,0.0046443047582861,-0.1231428420475254,-0.8134150321755943,0.9773681379184903,-0.0810458569895466,0.0052244517269493,0.03521462527223966,0.10323954991637137,0.04489703362069615,0.3521462527223966,-0.2193507979299242,-1.1926982465496943,0.120913496039001,0.0473913163874321
17.25169974,0.0709718132115209,-0.0264255773872893,0.134659005537966,-0.10085646518796325,0.07985491312928644,0.09828424144370905,0.01982154591401947,0.040774693877864296,0.0113348848444542,0.1982154591401947,0.9640881919831883,0.5663026889370245,-0.0163738128582596,0.1019625881984095,-0.0017133506633940404,0.042413215206192206,0.0046443047582861,-0.017133506633940403,-0.021098044100692853,1.0920509489859742,0.0767444468775991,-0.0810458569895466,0.030156441495223757,0.09606196405299904,0.04489703362069615,0.30156441495223757,-0.4496131137383543,-1.370817297712848,0.0424027508539602,0.120913496039001
17.75169974,-0.0194974124411503,0.0043271374631669,0.0359324002529281,-0.028482031845784198,-0.01880471029258418,0.03578965802539798,0.016202927441401692,0.042646353454275886,0.004690621806366,0.1620292744140169,1.052889999723933,0.3944637437740326,0.0709718132115209,-0.0163738128582596,-0.0018347414924394605,0.042391877221466645,0.0041956476263949,-0.018347414924394605,-0.01068581120610135,1.1026085035226052,-0.0264255773872893,0.0767444468775991,0.037958298265933235,0.09265034982276502,0.04489703362069615,0.3795829826593324,-0.7518633824450364,-0.6752339638601755,0.134659005537966,0.0424027508539602
18.25169974,0.0059021759284804,-0.0064486869938737,-0.0348346308461231,0.00453169808602636,0.00243677725838442,-0.02923436073122175,0.01792131708440123,0.04175267675525122,0.00594158666618065,0.1792131708440123,1.0050542334443031,0.4928012559266384,-0.0194974124411503,0.0709718132115209,0.0005487844185370694,0.04126979064863098,0.0041956476263949,0.005487844185370695,-0.18312642354824402,1.6969189135770506,0.0043271374631669,-0.0264255773872893,0.02189376570288687,0.08960212100076415,0.03916757555344415,0.2189376570288687,-0.35628575987390276,-1.039849657106158,0.0359324002529281,0.134659005537966
18.75169974,-0.0035678822311421,-0.0061912201298198,0.0236708283001445,-0.028845209932113147,-0.00309143123475177,0.01942833507011438,0.01507057571352687,0.04219114867201221,0.00465121106866575,0.1507057571352687,1.2088589392515487,0.7691232102539759,0.0059021759284804,-0.0194974124411503,-0.00342155873667442,0.03962317570341729,-0.00106353117009845,-0.0342155873667442,0.0895864016684457,2.59810912983444,-0.0064486869938737,0.0043271374631669,0.03523161507120713,0.07685635939884947,0.03916757555344415,0.3523161507120713,-0.5253226316700345,0.09587932617631571,-0.0348346308461231,0.0359324002529281
19.25169974,-0.0673435831995423,-0.0005106885739574,-0.1303092768336496,0.05620234889654126,-0.07726725328264607,-0.10334927449526168,0.01149077664957912,0.04773970402997782,0.00465121106866575,0.11490776649579121,0.5309924378689161,0.7010560975942164,-0.0035678822311421,0.0059021759284804,-0.005415235865155271,0.03883966391300714,-0.0033509543518886,-0.05415235865155271,0.25958302011672096,3.2016264708420326,-0.0061912201298198,-0.0064486869938737,0.03356858539020098,0.080528714481493,0.03916757555344415,0.3356858539020098,-0.707539686990692,0.5892174512537868,0.0236708283001445,-0.0348346308461231
19.75169974,-0.0800094098771502,0.0469199725898765,-0.078079533991219,0.064912704841978,-0.08941735152010184,-0.03324548263365104,0.00014257203438982903,0.05488673040381816,-8.381801114549993e-05,0.0014257203438982902,0.484619281080612,0.34756844819428373,-0.0673435831995423,-0.0035678822311421,0.0016658136372727892,0.04146337158067687,0.00177673460783275,0.01665813637272789,-0.1424018040770638,1.8192152114324713,-0.0005106885739574,-0.0061912201298198,0.01456632863826691,0.0823783652343774,0.029801614276536298,0.1456632863826691,-0.24425280988498235,-0.2685844326260382,-0.1303092768336496,0.0236708283001445
20.25169974,-0.0506971264923368,-0.0740403490722673,-0.0224553231206548,-0.0632097879771289,-0.04876356670365334,-0.05597341308782325,-0.005525240355231941,0.057098672228624046,-0.00997084754470085,-0.05525240355231941,0.705861083900221,0.12366213388002224,-0.0800094098771502,-0.0673435831995423,-0.006144637048916231,0.04782902450262216,-0.0033509543518886,-0.06144637048916231,-0.02516321307059467,0.1673500260415491,0.0469199725898765,-0.0005106885739574,0.01392910325797854,0.0826659355278385,0.029801614276536298,0.1392910325797854,-0.21820204954532121,-0.33155002603536793,-0.078079533991219,-0.1303092768336496
20.75169974,-0.102946195768744,-0.4278440134081884,0.1762783796618114,-0.47062281761797176,-0.06483293477351947,-0.0900098854095892,-0.01615988455299145,0.06465510807661858,-0.01793561264970495,-0.16159884552991452,0.6336617797145548,-0.1650082359647708,-0.0506971264923368,-0.0800094098771502,-0.049451483562429996,0.14123849748902154,-0.006319953561846749,-0.4945148356243,-2.507902936268934,7.103534970778297,-0.0740403490722673,0.0469199725898765,0.02681780958541647,0.09722784946460815,0.029801614276536298,0.2681780958541647,0.006500198526561213,-0.7645423761256751,-0.0224553231206548,-0.078079533991219
21.25169974,-0.0178012413520912,-0.1834116270369729,0.0155139763676417,-0.17158235946823977,-0.0064656209248912695,-0.08683038859946475,-0.028136267508041525,0.0497080196972161,-0.01864932689662075,-0.28136267508041524,0.45358106680299376,0.6442645262987767,-0.102946195768744,-0.0506971264923368,-0.05968806056717263,0.14735974841497962,-0.006319953561846749,-0.5968806056717263,-2.0501819784785056,4.513906219618492,-0.4278440134081884,-0.0740403490722673,0.016277857618280538,0.09143435104863257,0.019592402333893102,0.1627785761828054,0.290583112099198,0.040092293381197255,0.1762783796618114,-0.0224553231206548
21.75169974,-0.0040506755722352,0.0008232706388763,-0.0566065052348821,0.02180177270965806,-0.009396643784293977,-0.04293362363579426,-0.026903953779439084,0.05018251070755229,-0.01864932689662075,-0.2690395377943908,0.36229572184831016,0.4063297332222068,-0.0178012413520912,-0.102946195768744,-0.0672801781910449,0.14138420809696306,-0.006319953561846749,-0.672801781910449,-2.2336015528235893,5.138357459964299,-0.1834116270369729,-0.4278440134081884,0.006376932009396308,0.09362543694481656,-0.0034706733765065504,0.06376932009396308,0.6003222238242536,-0.00989589287628537,0.0155139763676417,0.1762783796618114
22.25169974,-0.0734310332827296,-0.3298486005358931,0.166680659028793,-0.3818415431619208,-0.04236020518746273,-0.043327728937889616,-0.04134423842886413,0.03824547116790433,-0.03509726946674355,-0.41344238428864133,-0.26883261991057117,-1.5188378439692605,-0.0040506755722352,-0.0178012413520912,-0.0976224805059053,0.162607903867286,-0.006319953561846749,-0.976224805059053,-1.3463804311153034,0.5681612169837688,0.0008232706388763,-0.1834116270369729,0.009579097358479009,0.09889947638680716,-0.0034706733765065504,0.09579097358479008,0.6761970504527587,-0.12342289127605406,-0.0566065052348821,0.0155139763676417
22.75169974,-0.148161040022847,-0.42954605488843,0.3007002107585905,-0.545729493288562,-0.10141294329146842,0.012698251493667963,-0.0542106011870338,0.049935021082377885,-0.05902035484593955,-0.542106011870338,-0.5018954485412527,-0.4118452674843636,-0.0734310332827296,-0.0040506755722352,-0.14100979974106498,0.18824538168267616,-0.0402445180330705,-1.4100979974106498,-0.7699397403241558,-1.263793575530747,-0.3298486005358931,0.0008232706388763,0.03605587840904525,0.13543213331658832,-0.0034706733765065504,0.3605587840904525,0.8983089795685635,-0.03840817767658322,0.166680659028793,-0.0566065052348821
23.25169974,0.0729855964101811,-0.58766991712897,-0.0234383919260167,-0.474632547821958,0.10719975544795916,-0.3484122449417146,-0.04750225913886373,0.06196492301184554,-0.05902035484593955,-0.47502259138863734,0.4041018538470978,0.5853471932156629,-0.148161040022847,-0.0734310332827296,-0.19913192275457461,0.22768000670750047,-0.1287259880546201,-1.991319227545746,-0.5320675269096834,-1.3270686127487932,-0.42954605488843,-0.3298486005358931,0.03719550230105588,0.1348158748838295,-0.0034706733765065504,0.3719550230105588,0.8872409574648249,-0.015621725849215855,0.3007002107585905,0.166680659028793
23.75169974,-0.1272293563937802,-0.3656976828231646,0.085034495209492,-0.37057374551524486,-0.09909958873252002,-0.12992560089747734,-0.05986840655512754,0.06450997312904673,-0.07038730824113595,-0.5986840655512754,0.7807138835123311,0.8199031512657281,0.0729855964101811,-0.148161040022847,-0.23508256902390906,0.22214540211187306,-0.25663011378643297,-2.3508256902390907,-0.1096162710057231,-1.4923575046854813,-0.58766991712897,-0.42954605488843,0.04333186899199064,0.13552653842625875,-0.0034706733765065504,0.43331868991990635,0.7096819825529431,-0.32838214396643145,-0.0234383919260167,0.3007002107585905
24.25169974,-0.0206615727409421,-0.1609635949985898,0.0552517414125741,-0.175578109358015,-0.008089689391616394,-0.041304769512511934,-0.05520020550926752,0.06558896099515463,-0.062064079887533194,-0.5520020550926752,0.5052843025342948,0.23071758463745187,-0.1272293563937802,0.0729855964101811,-0.25112785966637236,0.20870829159106266,-0.25663011378643297,-2.5112785966637237,-0.034218622884192855,-1.1163599928225036,-0.3656976828231646,-0.58766991712897,0.061887970816613,0.12103926371492567,0.0353828588901079,0.61887970816613,0.8265145730237707,-0.03408259771747625,0.085034495209492,-0.0234383919260167
