Time (s),Linear Accelerometer_X,Linear Accelerometer_Y,Linear Accelerometer_Z,pca1,pca2
10.24829429,0.0406958427399899,-0.041919978045696,-0.0035431718589391,-0.02886519335414807,0.034000769123032695
10.74829429,0.0005882828081748,-0.0045732012766107,-0.0470040918618969,0.0244381793549684,-0.01014625547010898
11.24829429,-0.0601171417865133,-0.0202814350279201,0.0958710730028196,-0.04711292032749329,-0.029171670185339185
11.74829429,0.0733264701904987,-0.1633105723538709,0.0453572142178577,-0.16060332334579538,0.05881740801361807
12.24829429,0.048545477701594,-0.2894505184679873,0.1009935374848293,-0.29756953027287325,0.030583019320594696
12.74829429,0.0009667335021126,-0.1766896272283536,0.0152672904839647,-0.15791394466403536,-0.020297211866798188
13.24829429,0.0300679732909148,-0.3804904834522741,0.0116918358481091,-0.3427096954795498,-0.027380451541834553
13.731098045454546,0.117998415879993,-0.265212684463202,0.1115216824253464,-0.2821756660738908,0.10314528079372959
14.2482942308,-0.0075487995394872,-0.2013642594016727,0.0078057422893364,-0.17697716946423908,-0.03452973625942031
14.74829421,0.1331870829310717,-0.3095500556421741,0.0841760779572144,-0.3116497941739658,0.10236702942724021
15.24829421,0.0335460368417183,-0.0904489085793296,0.0061231626546939,-0.07676887584753579,0.02203151532781732
15.74829421,0.0469643916773128,-0.2422326594665483,0.0260749507432163,-0.22350709195439925,0.01543144500032535
16.248294209999997,0.0286209718850529,0.1844549961967557,-0.0409659789681512,0.1929037934554704,0.04914480545390779
16.748294209999997,-0.033141062888527,1.2892985269423116,-0.25960380030887,1.2902886758216603,0.11009115932240152
17.248294209999997,0.0017644149666909,0.981419764286089,-0.314157067962047,1.0318044289037815,0.07678233855193393
17.748294209999997,-0.0070860956986343,0.8283345474429744,-0.1285581061459851,0.8159090032702163,0.09632426738565451
18.24829421,0.0009011758440737,0.4208813896425243,-0.0968726673411071,0.43199291099635756,0.04588723478420821
18.74829421,-0.0068999440926165,0.1766085892731851,-0.0434938824780492,0.18798321863949047,0.013599280260041546
19.24829421,-0.0003137132198735,0.0774507117732793,-0.017812610635738,0.08694748285274083,0.01084715213291585
19.74829421,0.0045654489310045,0.0347527977558808,-0.0043756329449293,0.04238737634182977,0.012271025264195216
20.24829421,-0.0024608601242185,0.0116946149484282,-0.0013070954033589,0.020377649639912447,0.0027220542406259365
20.74829421,-0.0020091364367141,0.0104651693378672,-0.0081148118543848,0.022068447454855148,0.00099907594555232
21.24829421,0.0050429394866538,0.0010266798069804,0.0007547890758546,0.009575402956148272,0.00864009607782882
21.74829421,-0.0025465428204522,0.0018896796380123,0.0028476238305568,0.009741246346714496,0.002216251796532643
22.24829421,-0.0007633595744036,0.0008425040906982,-0.003751349276084,0.011467504785043556,0.0018398559892577437
22.74829421,0.0038046209428267,0.0009223126681546,-0.0036581151829364,0.01135146518897732,0.006191797058951414
23.24829421,0.0033274034829531,-0.0005051452047738,0.0076708078682147,0.005370245987500796,0.008746699809697769
23.74829421,-0.0045867935516492,-0.0020272945872598,-0.0040692094479495,0.00911523315215854,-0.002332530409801051
24.24829421,0.0047116263939561,0.0071531799958463,-0.0033240312122733,0.016849079636424756,0.008168741383119274
24.74829421,-0.0018534912142436,0.0002501642077056,-0.0026762535901757,0.010518739420912526,0.0010208143362423045
25.24829421,0.0019926120710894,-0.0030300214213835,0.0057703695215959,0.003906334688867209,0.006527683521952604
25.74829421,-0.0023514338113058,0.0004802141217254,-0.005439163881499,0.011890236319273877,-0.0002016268091382732
26.24829421,0.0010130159340698,0.002980684266796,-0.0068080832972358,0.014621347843887052,0.002994268256773914
26.74829421,-0.0020929403572193,0.0026189210147694,0.0078375744276219,0.008319824030823805,0.004191641161263745
27.24829421,0.011796659160411,-0.0036164348631875,-0.0044296058442745,0.007281870016046652,0.01276879540421096
27.74829421,-0.0116395467486461,0.0028179004839648,0.037163709698517,-0.0033493376036619026,0.0036001998048918508
28.24829421,0.1627994602316476,0.1508961773294518,0.008153630041853,0.1376100788179839,0.1843358870916627
28.74829421,-0.1239401710503415,-0.2385352767559579,-0.2934241689193105,-0.08201789289015353,-0.2366749550988119
29.24829421,-0.0285688571235113,0.0076910713321098,-0.1498975637189949,0.07922424326474631,-0.06508173704559829
29.74829421,0.0271332582513717,-0.017656936493771,-0.0634580683361681,0.018493876585933978,0.008053213195233909
30.24829421,0.0014511764970765,-0.0234127865068918,-0.1242383716920076,0.039312441301352835,-0.03452168885722946
30.74829421,0.0348521983363551,-0.0016074810594278,-0.0138878650086332,0.01227485348653031,0.03215839498841916
31.24829421,0.0108241666636859,-0.0012269239566705,-0.0066925415476184,0.010425247672489325,0.011596685915133603
31.74829421,0.0138148222760562,-0.0035159667752426,-0.0793741660375317,0.03839138978814115,-0.006744909061400108
32.24829421,-0.0216648646753365,0.0016293147251657,0.086887743759852,-0.0247248903689681,0.008162689544374543
32.74829421,-0.0174341262976559,-0.0227798875520537,-0.060435848637113,0.014044786693353059,-0.03399659423292676
33.24829421,0.0719946836061953,0.1266181343201712,-0.0266873183697814,0.13296462493114533,0.08465715677165765
33.74829421,0.022539507839493,0.5435238294822293,-0.2440426711060736,0.6038468635884406,0.04439939067929246
34.24829421,0.0740148252055707,0.7328923732475507,-0.2699192296695816,0.7850895714151357,0.11674801920214613
34.74829421,-0.1231372939139535,0.6764540150003608,-0.2312376813195686,0.7241958059520978,-0.06758470139986421
35.24829421,-0.020261474135167,0.5095829153852233,-0.1573207711154625,0.5384188500032429,0.023215022526303267
35.74829421,-0.0394616267338936,0.4199503639398106,-0.12718751542833,0.4450447369080076,-0.0010387102052461846
36.24829421,-0.0342962352026949,0.4223772226953696,-0.2174447470570513,0.48451758667737915,-0.021578357600532998
36.74829421,-0.0296700954086311,0.008450631259885,0.0257994556093666,0.007078052511054252,-0.015744110776555652
37.24829421,-0.055181233194352,-0.3876149715702371,0.0601323342031268,-0.3664814184509631,-0.09517258029380413
37.74829421,-0.1050743098047022,-0.5070985937384467,0.1272807784230938,-0.5013453238280449,-0.1427247707202152
38.24829421,0.0399619647312937,-0.3542875731346815,0.1881962529839962,-0.3924151222798107,0.03675380036275936
