Time (s),Gyroscope_X,Gyroscope_Y,Gyroscope_Z,pca1,pca2
10.252260799999998,-0.240423793540517,0.1290754259264742,0.1868920683193173,0.14091620392576623,0.21650114431606476
10.752260799999998,0.1579759545878171,0.0485319020259954,-0.213685330123857,-0.03638866856624846,-0.2672346315356311
11.252260799999998,-0.345790661159493,0.2429587026577984,-0.0008704387303319,0.09561104347291335,0.08269459344352931
11.752260799999998,-0.0391210634626517,0.3212131430182318,0.1001313948763439,0.2979607872053134,-0.02547679074943869
12.252260799999998,-0.3423427944692576,-0.0529840708560256,-0.0968714583183347,-0.1883602170354744,0.11725549938553492
12.7520608,0.5757271879651966,-0.7996181810555631,-0.5419942753452149,-0.7674242984044333,-0.4181858736453887
13.2520608,0.099202875686524,-0.0911070448174988,0.7120401118410632,0.3568373274929644,0.5309918363698525
13.7520608,-0.1269070829848057,-0.0199499446636441,0.2663136464572015,0.10033886529208923,0.2754735800829252
14.252260799999998,0.53865387280982,-0.0204001373820957,-0.5500527488522867,-0.17355093660037563,-0.6965734398716051
14.752260799999998,0.5115290771573678,-0.2891286443463297,-0.1062672952431423,-0.1423603045298814,-0.2390540469753921
15.2520608,-0.4930145810043412,0.444937717186862,0.1273364703912194,0.2845408377891736,0.18177828467309332
15.752260799999998,-0.2602459851035116,0.1002742886562502,0.8992181287308191,0.5119368350645703,0.7883252570372505
16.2522608,0.0385909482267596,0.3208031854022349,0.5415322594729244,0.5663300553239913,0.27625832702925657
16.7522608,0.0548480904496934,-0.3310849420276551,-0.7532523233402353,-0.6635848152572867,-0.4898855472526271
17.2522608,0.5368847823807709,0.2979996979828107,-1.330516375702561,-0.36250115490135737,-1.418241294644664
17.7522608,0.5482546784069933,-0.08170230862731,-0.0910341530276647,0.038323740182673864,-0.32358128311219464
18.2522608,0.118415217100288,-0.1611795938115665,-0.553211181386555,-0.4012830235962808,-0.43120923199867595
18.751378447058823,-0.6023710638835575,0.1733906747273337,0.519015503720302,0.26164449220197916,0.64216317835768
19.2522608,-0.6823871603588699,-0.5325292467685874,0.3641453815309186,-0.39855971131189477,0.8271178119807244
19.7520608,0.2808311167657644,0.1439776867971448,-0.6107460956009928,-0.1503272572652421,-0.6728974848938675
20.2520608,-0.0498651200644529,0.2537183126670675,0.3939538695896006,0.40685283699212604,0.23248543659959484
20.7522608,-0.897850340952474,0.7662678672160697,1.7826355092418238,1.3509340575414204,1.5492444455695944
21.2522608,0.8237200404883441,-1.1650410627402847,-0.9594807008006012,-1.218229043714937,-0.7315346143565122
21.7520608,0.3655498432548746,-0.3646376048087474,-1.1210159080590203,-0.8100156516766179,-0.9208896694877111
22.2520608,0.0461274150597199,0.9392417746426018,0.3040519120806692,0.9184345425738529,-0.14233647262435237
22.7522608,-0.0771201496863255,0.0866560175200556,-0.0470492104147375,0.02182784710496219,-0.0322084550330412
