Time (s),Linear Accelerometer_X,Linear Accelerometer_Y,Linear Accelerometer_Z
10.25310835,0.11957911867322886,0.11969446353186741,0.23943050590170523
10.75310835,0.2274950640869346,0.268572093829744,-0.3331204668353984
11.25310835,0.19621195335296077,0.32818035926349237,-0.053706413368483474
11.75310835,0.14492107657652237,0.1623765318225405,0.0313007262341068
12.25310835,0.041894818674887556,-0.0393493128494023,-0.09573912235820593
12.75310835,0.03447435500007811,-0.18613743218191345,0.11944171432211576
13.25310835,0.013077655135039503,-0.07277453752298636,-0.062096456774372026
13.75310835,-0.018998037778324442,-0.012644747535486256,0.1783996575135603
14.25310835,0.017388461380193957,-0.1313111747766793,-0.012180682052954292
14.75310835,-0.0655717381250956,-0.10781076238478915,0.05425556855408642
15.25310835,-0.11594895116204505,-0.003357034134853368,-0.10003934909876362
15.75310835,-0.0744207932803935,-0.054512085335494974,0.14573987097199392
16.25310835,-0.09094850649905074,-0.02123746567737206,0.000772574102479755
16.75310835,-0.08394379864056699,-0.012112933527701571,-0.0028646805834923227
17.25310835,0.06492335279877012,-0.035561412157086456,0.05157008011497963
17.75310835,0.11594187466810828,-0.02338304114929865,-0.08847504093581576
18.25310835,-0.05344863731252288,-0.03422864273245665,0.200387551636246
18.75310835,-0.04635011039851916,-0.036261491646273056,0.007075839581574789
19.25310835,0.033599711105164715,0.10065900140525247,-0.46022384605298877
19.75310835,-0.07012397965838167,-0.061717421839570095,0.5838663228405393
20.25310835,0.11897607603252842,-0.002255162214150004,0.011160226522195464
20.75310835,0.08874601315472994,-0.008841706476144755,0.16743637260484895
21.25310835,0.1171360389112181,0.07624960476654492,-0.1718085518657677
21.75310835,0.03704719327870089,-0.007219052531196516,0.08290404397911319
22.25310835,-0.028014231337438775,-0.0317375418470018,0.16909332689989612
22.75310835,-0.08847955022785647,0.03685681098724964,-0.09050129492867791
23.25310835,-0.057749657430956225,-0.12699663511464024,0.23053898583431573
23.75310835,-0.11689009302637876,-0.23268202633922466,-0.028161152074033975
24.25310835,-0.05458272460198658,-0.22419953075740343,0.006902974334980118
24.7531076396,0.13140894353923413,-0.32700754304273333,0.09920419498415019
25.25310739,0.16320979402071248,-0.1296619849698689,0.14054919797734086
25.75310739,0.17461476853626004,0.1197447461782001,0.27082214640779845
26.25310739,0.11611082465565409,0.19195065510284207,-0.16271453089534668
26.75310739,-0.08230882926861409,-0.04717612054964989,0.24626102015169177
27.25310739,-0.06096290588338126,-0.09869591557052733,-0.2453457605433318
27.75310739,-0.034248305966436444,-0.3027596152081467,0.361691646533524
28.25310739,0.06207769757661843,-0.19585923693417479,-0.23461159671704576
28.75310739,0.2617685667898674,-0.2613660187659581,0.41918105467333894
29.25310739,0.8497221734578617,-0.1998815454902855,-0.2494565824807376
29.75310739,0.9376167033206368,-0.11546244095005352,0.08853199698127742
30.25310739,0.8896273907318181,-0.11811960654832988,-0.008563230402649516
30.75310739,0.640181945512921,-0.09172639473956956,0.0814381377460062
31.25310739,0.3096513381341692,-0.05909341055567155,0.0837928684595446
31.75310739,0.22013274754065915,-0.03388658678902996,0.04319068047763624
32.25310739,0.06875984730671002,0.10072326723395893,-0.11613135546547476
32.75310739,0.1581913171010595,0.153796082960858,0.20396814946336841
33.25310739,0.05052691871819239,0.1244311269952247,-0.09750369078565052
