Time (s),Gyroscope_X,Gyroscope_Y,Gyroscope_Z
10.253179439999998,-0.05942716871260073,-0.033575861476274005,-0.014962446090966346
10.753179439999998,-0.1449360615628437,-0.21086212874917049,0.02979716822334073
11.253179439999998,-0.10573814400785654,0.13605213540074193,-0.14511612544342178
11.753179439999998,0.08305577644708234,-0.09245622290517588,0.2001683519317639
12.253179439999998,-0.021040368649864513,0.16963622578343915,-0.1612415137982076
12.753179439999998,0.1510519708992491,-0.14140369992250837,0.17219026513412067
13.253179439999998,-0.03138426233681391,0.10158637257704342,-0.1177113441364225
13.753179439999998,-0.034145036588644144,-0.017439752893749737,0.023117636104424175
14.252979439999999,0.06850890789022757,-0.16109668898532659,0.15453606446000262
14.753179439999998,-0.0660259202942159,-0.122194140428425,-0.03890711220193446
15.253179439999998,-0.14908271350826618,0.02435878824778178,0.5058838403890165
15.753179439999998,0.11965742485508461,0.20487143093043653,0.013940028332264529
16.25317944,0.030407916683148687,-0.097537780355482,-0.04664624343566468
16.75317944,0.04845785517534926,0.3366406358794825,-0.11187458447193854
17.25317944,-0.012347789509203767,-0.1812551888401774,0.03980389675977795
17.75317944,0.1474563630842,-7.105072425180548e-05,-0.05114528156425357
18.25317944,0.018893141653224556,-0.08048286279322615,0.0036865240008473223
18.75317944,0.012037964307063007,0.19258843884906263,-0.24059604210697652
19.25317944,-0.07912880510504709,-0.29000597930307614,0.1732807302906128
19.75317944,-0.013619544459819319,0.09072564755188242,0.05292694546621348
20.25297944,0.03397638900510288,-0.037803015837049786,0.06004508265538055
20.75317944,-0.012375416563854814,0.1285050781215059,-0.26782524916099076
21.25317944,0.08617731874755047,-0.2300464881725105,0.03184736580491725
21.75317944,-0.04387867615767501,0.12195030033273829,-0.06699343176943745
22.25317944,0.018114394650940405,-0.030692722774276194,0.11982573778578437
22.75317944,-0.0821851067329258,0.15929723459838876,-0.09442142699693314
23.25317944,-0.06729896766130747,-0.168445541051492,0.12505516103293762
23.75317944,-0.012232411117216492,0.13229834854771907,-0.16160217838413815
24.25317944,-0.054496042831509085,-0.13100729089954252,0.028479374689206166
24.75317944,0.030647794256672932,0.11945048635537044,-0.10354535222256425
25.25317944,-0.05306390015569943,-0.17540291906096836,-0.0026308788147067787
25.75317944,0.06347898404306955,0.07649903400099337,0.035252832137054026
26.25317944,0.0033600391832034776,-0.038824687739543604,0.09045411091658448
26.75317944,0.007517698137303586,0.0863389508925805,-0.008786917003526365
27.25317944,-0.006195850416721038,-0.064229563451482,-0.010105548362289267
27.75317944,-0.026175129344857138,-0.007870246373904079,0.04019687695929086
28.25317944,0.025821067084111943,0.06299727522518354,-0.036557680157142516
28.75317944,-0.017235343884589215,-0.07086745929883245,0.17712278639747475
29.25297944,0.014260383619257409,0.18119635460255026,-0.07492645763266992
29.75317944,-0.10983349563071641,-0.02663276846637797,-0.01907999252868989
30.25317944,0.12216617309003501,0.03730173890702513,-0.025065941791328036
30.75317944,0.005437354434390429,-0.20291780311366828,0.11554887073929797
31.25317944,0.002374306821980084,0.136279780520541,-0.08122723255633131
31.75317944,0.027113427042522464,-0.09110642843269376,-0.0601267877141764
32.25297944,-0.038507647044284415,0.03109589171422646,-0.05053703398818512
32.75317944,0.0490724775441761,-0.024242126790722653,0.2525634796194596
33.25317944,0.015077635064106478,0.0594381144439182,-0.05143585580866114
33.75317944,-0.05392696065945274,0.010984064870384391,-0.15442431195317927
34.25317944,-0.012631847109757392,-0.13340389565663724,0.010862847578375256
34.75317944,0.005716048131754808,0.127851812261759,-0.026378489704832635
35.25297944,-0.04968769953086874,-0.15264697549687364,0.014843237099227493
35.75317944,0.11275395286545735,0.16517174299013493,-0.09938199481962995
36.25317944,-0.05469033535983511,-0.23955567276455839,0.07156105201650413
36.75317944,0.07558423665492289,0.15452283143893575,-0.12813516196481037
37.25317944,0.03382273611127106,-0.14791478005718006,0.07723119649737205
37.75317944,0.032777250199017276,0.12406576811548083,0.1224639328051006
38.25317944,-0.05314186592471331,-0.08190374442895637,0.10897712685362271
38.75297944,-0.057314699660183425,0.1942664810430163,-0.039603455776189865
39.25317944,-0.0074330010638900545,-0.15692681677982237,-0.0851297954098234
39.75317944,-0.017248214549346167,0.13536365001426784,-0.07678764695178203
40.25317944,0.015894737774054642,-0.01703199808134473,-0.03747427301763661
40.75317944,-0.05949167655041337,-0.10031510898394293,0.08941121302336551
41.253179440000004,-0.02661590202618839,0.15315219199875466,-0.12069287006323962
41.753179440000004,-0.013649202330757131,-0.1788474053117375,0.13064467117152032
42.253179440000004,0.01163242023517792,0.15234753242137217,-0.04997953458054138
42.753179440000004,-0.016140303192710113,-0.1860161729416879,0.00861340580427129
43.253179440000004,0.14402779206406024,0.18826404232537772,-0.12074427549461075
43.753179440000004,-0.12972692962916654,-0.3051263361892009,0.0011490985559891676
44.253179440000004,-0.09668070938612154,0.2147603219513265,0.03372904818427371
44.753179440000004,0.04182707337898808,-0.18094723123957224,0.05368140134923725
45.253179440000004,0.023870171759332644,0.20795915936660617,-0.04301711142282699
45.753179440000004,0.028300659245497895,-0.16224680317069973,0.06759653216587028
46.253179440000004,-0.06962937719822994,0.1043156196668642,-0.1078120175815044
46.753179440000004,0.05138559953986222,-0.08493065925239605,0.05664911651737662
47.253179440000004,-0.015993419274075896,0.1476832745848945,0.04285567896125644
47.753179440000004,0.04995592341226895,-0.099991069779089,0.016879543375316955
48.25297944,-0.0315618498457107,-0.013754901503742652,-0.08813464245144637
48.753179440000004,0.07007040270390108,0.024490277886899108,0.043340881008252286
49.25297944,-0.02509018487740871,-0.0792407013990037,0.06755171070248328
49.753179440000004,0.07150305434016929,0.034618920524044826,0.06645780561478248
50.253179440000004,-0.06254908717478438,-0.18384735143813408,0.1115195713682825
