"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.636632480E-1,1.069591761E0,-8.374879509E-2,1.035374355E1
6.736632480E-1,1.416550994E0,8.853443712E-2,1.045424175E1
6.836632480E-1,1.741974831E0,5.503492057E-2,1.042792130E1
6.936632480E-1,1.548156261E0,-2.057827413E-1,1.080359459E1
7.036632480E-1,1.442872047E0,-3.206382394E-1,1.112901783E1
7.136632480E-1,1.442872047E0,-3.206382394E-1,1.112901783E1
7.236632480E-1,1.442872047E0,-3.206382394E-1,1.112901783E1
7.336632480E-1,1.442872047E0,-3.206382394E-1,1.112901783E1
7.436632480E-1,1.442872047E0,-3.206382394E-1,1.112901783E1
7.536632480E-1,-9.667003751E-1,-2.775674164E-1,6.628118515E0
7.636632480E-1,-6.101697683E-1,3.493520916E-1,6.709474564E0
7.736632480E-1,2.009970993E-1,1.088734269E0,7.066005230E0
7.836632480E-1,2.009970993E-1,1.088734269E0,7.066005230E0
7.936632480E-1,2.009970993E-1,1.088734269E0,7.066005230E0
8.036632480E-1,4.498506486E-1,1.768295884E0,8.305487633E0
8.136632480E-1,3.828516230E-2,1.423729420E0,8.276773453E0
8.236632480E-1,-2.536391914E-1,9.714859724E-1,8.209774017E0
8.336632480E-1,-4.642075896E-1,6.125625968E-1,8.137989998E0
8.436632480E-1,-5.814558864E-1,3.589234054E-1,8.556734085E0
8.536632480E-1,-5.814558864E-1,3.589234054E-1,8.556734085E0
8.636632480E-1,-1.746760458E-1,1.720439434E0,1.065523911E1
8.736632480E-1,-4.666004181E-1,2.014756680E0,1.066720295E1
8.836632480E-1,-8.925228715E-1,2.096112728E0,1.055234814E1
8.936632480E-1,-1.270588875E0,2.098505497E0,1.058345413E1
9.036632480E-1,-1.521835208E0,2.084148407E0,1.071266651E1
9.136632480E-1,-1.313659668E0,1.959721804E0,1.067198944E1
9.236632480E-1,2.584248483E-1,1.732403636E0,1.037288570E1
9.336632480E-1,8.087740541E-1,1.481157184E0,1.047577763E1
9.436632480E-1,1.191625714E0,1.256231904E0,1.057149029E1
9.536632480E-1,1.524227977E0,1.232303619E0,1.065045357E1
9.636632480E-1,1.773081541E0,1.380658627E0,1.059302616E1
9.736632480E-1,1.974078655E0,1.552941918E0,1.036092186E1
9.836632480E-1,2.120040894E0,1.548156261E0,1.003310490E1
9.936632480E-1,3.069991350E0,1.069591761E0,9.671789169E0
1.003663248E0,3.658625841E0,8.159525394E-1,9.659825325E0
1.013663248E0,3.751945972E0,6.173482537E-1,1.003310490E1
1.023663248E0,3.213560820E0,3.254238665E-1,1.066002464E1
1.033663248E0,2.514856577E0,-2.632104978E-2,1.112423229E1
1.043663248E0,2.009970903E0,-3.038884699E-1,1.129890823E1
1.053663248E0,1.684547186E0,-4.402793646E-1,1.136112213E1
1.063663248E0,7.848458290E-1,-7.154539824E-1,1.242592812E1
1.073663248E0,7.393822074E-1,-1.045663476E0,1.311984634E1
1.083663248E0,1.213161111E0,-1.368694544E0,1.316530991E1
1.093663248E0,1.847259045E0,-1.330409408E0,1.290927792E1
1.103663248E0,2.088934183E0,-1.148554921E0,1.225843048E1
1.113663248E0,1.990828395E0,-9.044869542E-1,1.136590767E1
1.123663248E0,1.696511269E0,-4.259224236E-1,1.058824062E1
1.133663248E0,1.696511269E0,-4.259224236E-1,1.058824062E1
1.143663248E0,1.696511269E0,-4.259224236E-1,1.058824062E1
1.153663248E0,1.696511269E0,-4.259224236E-1,1.058824062E1
1.163663248E0,1.696511269E0,-4.259224236E-1,1.058824062E1
1.173663248E0,2.155933142E0,-2.368894368E-1,8.846264839E0
1.183663248E0,2.469393015E0,-9.762716293E-1,9.150154114E0
1.193663248E0,2.892922640E0,-1.464407444E0,9.183652878E0
1.203663248E0,2.892922640E0,-1.464407444E0,9.183652878E0
1.213663248E0,2.892922640E0,-1.464407444E0,9.183652878E0
1.223663248E0,3.395415306E0,-4.666004181E-1,8.549555779E0
1.233663248E0,3.074777126E0,-8.853443712E-2,8.413164139E0
1.243663248E0,2.639283419E0,2.033899277E-1,8.236095428E0
1.253663248E0,2.012363911E0,4.259224236E-1,7.554141045E0
1.263663248E0,1.813759565E0,7.345965505E-1,7.178467751E0
1.273663248E0,1.813759565E0,7.345965505E-1,7.178467751E0
1.283663248E0,2.486142635E0,8.638089895E-1,6.592226505E0
1.293663248E0,2.514856577E0,6.699903607E-1,6.293123722E0
1.303663248E0,2.457428932E0,6.101697683E-1,6.111268997E0
1.313663248E0,2.210968018E0,6.819544435E-1,6.142375946E0
1.323663248E0,1.847259045E0,8.207381964E-1,6.417550564E0
1.333663248E0,1.244267821E0,1.012163997E0,7.099504948E0
1.343663248E0,2.560320199E-1,1.366301775E0,8.420342445E0
1.353663248E0,4.187439680E-1,1.629512191E0,8.743373871E0
1.363663248E0,6.747759581E-1,1.758724689E0,8.891729355E0
1.373663248E0,1.052842021E0,1.797009826E0,8.872586250E0
1.383663248E0,1.289731383E0,1.746760488E0,8.726624489E0
1.393663248E0,1.368694544E0,1.646261930E0,8.609375954E0
1.403663248E0,1.409372568E0,1.579262972E0,8.532805443E0
1.413663248E0,1.292124271E0,1.837687731E0,9.025727272E0
1.423663248E0,1.033699393E0,2.033899307E0,9.657432556E0
1.433663248E0,6.628118753E-1,2.033899307E0,1.013121128E1
1.443663248E0,2.416750938E-1,1.952543259E0,1.038724327E1
1.453663248E0,-8.853443712E-2,1.741974831E0,1.059302616E1
1.463663248E0,-1.339980662E-1,1.395015597E0,1.079641533E1
1.473663248E0,1.028913707E-1,1.060020447E0,1.113380337E1
1.483663248E0,8.207381964E-1,2.273181528E-1,1.208854008E1
1.493663248E0,1.150947690E0,3.828516230E-2,1.223450184E1
1.503663248E0,1.454836130E0,1.292124242E-1,1.231585789E1
1.513663248E0,1.789831281E0,4.163511395E-1,1.236371422E1
1.523663248E0,2.146361828E0,7.393822074E-1,1.223689461E1
1.533663248E0,2.481357098E0,1.024128079E0,1.174875927E1
1.543663248E0,2.500499725E0,1.244267821E0,1.082991505E1
1.553663248E0,8.327022791E-1,9.786644578E-1,8.592626572E0
1.563663248E0,8.327022791E-1,9.786644578E-1,8.592626572E0
1.573663248E0,8.327022791E-1,9.786644578E-1,8.592626572E0
1.583663248E0,8.327022791E-1,9.786644578E-1,8.592626572E0
1.593663248E0,8.327022791E-1,9.786644578E-1,8.592626572E0
1.603663248E0,9.403793216E-1,-2.344966233E-1,1.309113312E1
1.613663248E0,1.234696507E0,-6.532405615E-1,1.300259781E1
1.623663248E0,1.234696507E0,-6.532405615E-1,1.300259781E1
1.633663248E0,1.234696507E0,-6.532405615E-1,1.300259781E1
1.643663248E0,1.234696507E0,-6.532405615E-1,1.300259781E1
1.653663248E0,6.580262184E-1,-1.469193101E0,9.592825890E0
1.663663248E0,3.828516304E-1,-1.332802176E0,8.939585686E0
1.673663248E0,2.321037948E-1,-9.643075466E-1,8.350951195E0
1.683663248E0,1.579262912E-1,-4.642075896E-1,7.927421570E0
1.693663248E0,1.579262912E-1,-4.642075896E-1,7.927421570E0
1.703663248E0,1.579262912E-1,-4.642075896E-1,7.927421570E0
1.713663248E0,1.083948612E0,3.158525825E-1,9.300901413E0
1.723663248E0,1.378265858E0,1.268195957E-1,9.533005714E0
1.733663248E0,1.605584025E0,-2.392822690E-2,9.492327690E0
1.743663248E0,1.720439434E0,-5.982056633E-2,9.305686951E0
1.753663248E0,1.718046665E0,1.674975827E-2,8.915657043E0
1.763663248E0,1.715653777E0,6.532405615E-1,8.037490845E0
1.773663248E0,1.694118381E0,9.427721500E-1,7.520641804E0
1.783663248E0,1.607976794E0,1.205982566E0,7.195217609E0
1.793663248E0,1.593619823E0,1.383051515E0,7.075576782E0
1.803663248E0,1.581655741E0,1.459621787E0,7.099504948E0
1.813663248E0,1.605584025E0,1.416550994E0,7.240681171E0
1.823663248E0,1.703689694E0,1.289731383E0,7.322037220E0
1.833663248E0,1.926222205E0,1.170090318E0,7.391428947E0
1.843663248E0,1.990828395E0,1.112662554E0,7.353144169E0
1.853663248E0,1.947757602E0,1.095912814E0,7.451249599E0
1.863663248E0,1.761117458E0,1.177268744E0,7.774280548E0
1.873663248E0,1.445264935E0,1.263410330E0,8.142775536E0
1.883663248E0,1.215553880E0,1.505085468E0,8.688339233E0
1.893663248E0,1.110269666E0,1.773081541E0,9.274580956E0
1.903663248E0,1.110269666E0,1.773081541E0,9.274580956E0
1.913663248E0,1.110269666E0,1.773081541E0,9.274580956E0
1.923663248E0,1.110269666E0,1.773081541E0,9.274580956E0
1.933663248E0,1.213161111E0,1.892722726E0,9.083154678E0
1.943663248E0,9.643075466E-1,1.971685886E0,9.229117393E0
1.953663248E0,7.537391186E-1,2.050648928E0,9.607182503E0
1.963663248E0,6.508477330E-1,2.088934183E0,1.020060253E1
1.973663248E0,6.508477330E-1,2.088934183E0,1.020060253E1
1.983663248E0,6.508477330E-1,2.088934183E0,1.020060253E1
1.993663248E0,6.508477330E-1,2.088934183E0,1.020060253E1
2.003663248E0,8.662018180E-1,2.258824587E0,1.071745300E1
2.013663248E0,8.542376757E-1,2.275574446E0,1.019581699E1
2.023663248E0,8.063812256E-1,2.266003132E0,9.896714211E0
2.033663248E0,8.757730722E-1,2.129612207E0,9.841679573E0
2.043663248E0,8.757730722E-1,2.129612207E0,9.841679573E0
2.053663248E0,2.737389088E0,1.921436548E0,1.012642574E1
2.063663248E0,3.352344513E0,2.017149448E0,1.012642574E1
2.073663248E0,3.448057413E0,1.895115495E0,1.043509960E1
2.083663248E0,3.065205812E0,1.531406522E0,1.061695385E1
2.093663248E0,2.600998163E0,1.136590719E0,1.039442158E1
2.103663248E0,2.321038008E0,7.992027402E-1,9.985248566E0
2.113663248E0,2.287538528E0,5.455635786E-1,1.049491978E1
2.123663248E0,2.395215511E0,4.331009090E-1,1.138265705E1
2.133663248E0,2.538784742E0,3.900300860E-1,1.201436234E1
2.143663248E0,2.768495798E0,2.967100143E-1,1.209811115E1
2.153663248E0,2.828316450E0,2.057827413E-1,1.191386414E1
2.163663248E0,2.612962246E0,1.076770201E-1,1.157169056E1
2.173663248E0,2.297109842E0,2.392822690E-2,1.116969585E1
2.183663248E0,2.742174864E0,7.657032460E-2,9.920642853E0
2.193663248E0,2.665604353E0,2.249253243E-1,9.681360245E0
2.203663248E0,2.299502611E0,3.062812984E-1,9.650253296E0
2.213663248E0,1.840080619E0,3.708875179E-1,1.001874828E1
2.223663248E0,1.136590719E0,3.421736360E-1,1.048534870E1
2.233663248E0,5.838487148E-1,2.488535494E-1,1.067677498E1
2.243663248E0,2.967100143E-1,1.507478207E-1,1.062652493E1
2.253663248E0,4.618147612E-1,9.571290575E-3,1.015992451E1
2.263663248E0,6.197410822E-1,-1.196411345E-2,9.736394882E0
2.273663248E0,8.063812256E-1,-8.853443712E-2,9.238688469E0
2.283663248E0,1.153340459E0,4.785645287E-3,8.724231720E0
2.293663248E0,1.552941918E0,2.943171859E-1,8.437092781E0
2.303663248E0,1.840080619E0,5.886343718E-1,8.257631302E0
2.313663248E0,1.902294040E0,7.944171429E-1,8.140382767E0
2.323663248E0,1.344766378E0,9.762716293E-1,7.889136314E0
2.333663248E0,9.451649189E-1,1.158126116E0,7.611568928E0
2.343663248E0,9.547362328E-1,1.392622828E0,7.343572617E0
2.353663248E0,8.135597110E-1,1.619940877E0,6.984649181E0
2.363663248E0,7.250252366E-1,1.789831281E0,6.702296257E0
2.373663248E0,1.452443361E0,2.084148407E0,6.671189308E0
2.383663248E0,1.844866276E0,2.143969059E0,6.831508636E0
2.393663248E0,1.844866276E0,2.143969059E0,6.831508636E0
2.403663248E0,1.844866276E0,2.143969059E0,6.831508636E0
2.413663248E0,1.844866276E0,2.143969059E0,6.831508636E0
2.423663248E0,1.844866276E0,2.143969059E0,6.831508636E0
2.433663248E0,1.311266780E0,1.785045743E0,8.906085968E0
2.443663248E0,1.287338614E0,1.995614052E0,8.819944382E0
2.453663248E0,1.256231904E0,2.074577332E0,8.872586250E0
2.463663248E0,1.256231904E0,2.074577332E0,8.872586250E0
2.473663248E0,1.256231904E0,2.074577332E0,8.872586250E0
2.483663248E0,1.093519926E0,1.734796405E0,9.174081802E0
2.493663248E0,1.093519926E0,1.734796405E0,9.174081802E0
2.503663248E0,1.387837172E0,1.887937069E0,8.403593063E0
2.513663248E0,1.282552958E0,2.007578135E0,7.697710514E0
2.523663248E0,9.547362328E-1,2.191825628E0,7.046862602E0
2.533663248E0,1.292124242E-1,2.811566591E0,6.515655994E0
2.543663248E0,4.785645287E-3,3.115455151E0,7.192824841E0
2.553663248E0,2.871387079E-2,2.952743053E0,7.908278942E0
2.563663248E0,3.828516230E-2,2.531606436E0,8.293522835E0
2.573663248E0,6.460621208E-2,2.191825628E0,8.408378601E0
2.583663248E0,-2.632104978E-2,2.074577332E0,8.425128937E0
2.593663248E0,-5.503492057E-2,2.081755638E0,8.597412109E0
2.603663248E0,-5.503492057E-2,2.081755638E0,8.597412109E0
2.603663248E0,1.268195987E0,2.507678032E0,9.753145218E0
2.623663248E0,2.555534601E0,3.089133978E0,1.073659515E1
2.633663248E0,1.842473388E0,2.883351326E0,1.093519974E1
2.643663248E0,3.326023519E-1,2.256431818E0,1.086102200E1
2.653663248E0,-9.260223508E-1,1.703689694E0,1.069591713E1
2.663663248E0,-2.100898266E0,1.318445325E0,1.152861977E1
2.673663248E0,-1.639083505E0,5.551348329E-1,1.423490238E1
2.683663248E0,-2.703889608E-1,2.871387303E-1,1.467757416E1
2.693663248E0,9.188438654E-1,-3.828516304E-1,1.455554008E1
2.703663248E0,1.390229940E0,-1.007378340E0,1.404108334E1
2.713663248E0,1.584048629E0,-1.244267821E0,1.339502144E1
2.723663248E0,1.861616015E0,-1.069591761E0,1.293320656E1
2.733663248E0,1.885544300E0,-7.824530005E-1,1.234217930E1
2.743663248E0,1.560120344E0,-4.977070987E-1,9.968499184E0
2.753663248E0,9.379864931E-1,-3.780659735E-1,8.745766640E0
2.763663248E0,6.221338734E-2,-3.086741269E-1,8.324629784E0
2.773663248E0,-1.172483116E-1,-1.292124242E-1,8.338987350E0
2.783663248E0,3.086741269E-1,1.722832322E-1,8.401200294E0
2.793663248E0,9.810572863E-1,5.383850932E-1,9.219545364E0
2.803663248E0,1.710868239E0,8.566305041E-1,1.027717304E1
2.813663248E0,1.710868239E0,8.566305041E-1,1.027717304E1
2.823663248E0,1.710868239E0,8.566305041E-1,1.027717304E1
2.833663248E0,1.710868239E0,8.566305041E-1,1.027717304E1
2.843663248E0,1.710868239E0,8.566305041E-1,1.027717304E1
2.843663248E0,2.495713949E0,-1.722832322E-1,8.327022552E0
2.863663248E0,1.686939955E0,9.571290761E-2,7.542177200E0
2.873663248E0,1.232303619E0,3.373879790E-1,6.886543751E0
2.883663248E0,1.232303619E0,3.373879790E-1,6.886543751E0
2.893663248E0,1.406979680E0,2.608176768E-1,6.448657036E0
2.903663248E0,2.524427891E0,4.163511395E-1,6.214160442E0
2.913663248E0,4.412364960E0,1.110269666E0,5.697310925E0
2.923663248E0,5.864808083E0,1.794616938E0,5.572884083E0
2.933663248E0,6.075376511E0,1.674975872E0,5.721239090E0
2.943663248E0,5.539384365E0,1.155733347E0,5.668596745E0
2.953663248E0,4.491328239E0,8.039883971E-1,6.147161484E0
2.963663248E0,4.098905087E0,9.930213690E-1,6.608976364E0
2.973663248E0,4.082155228E0,1.196411371E0,7.302894592E0
2.983663248E0,4.108476639E0,1.198804140E0,7.853243828E0
2.993663248E0,4.287938118E0,1.131805062E0,8.075776100E0
3.003663248E0,4.599005222E0,1.167697430E0,7.917850018E0
3.013663248E0,4.680361271E0,1.160519004E0,6.742974281E0
3.023663248E0,4.034298897E0,1.562513232E0,5.560919762E0
3.033663248E0,3.634697676E0,1.914258122E0,6.829115868E0
3.043663248E0,3.208775282E0,2.531606436E0,8.654839516E0
3.053663248E0,2.907279491E0,3.211168051E0,1.072702408E1
3.063663248E0,1.538584948E0,2.983849764E0,1.175593758E1
3.073663248E0,7.872386575E-1,1.952543259E0,1.083709335E1
3.083663248E0,1.828116536E0,1.993221283E0,1.084427261E1
3.093663248E0,2.318645239E0,2.103291035E0,9.631111145E0
3.103663248E0,1.509871125E0,2.574677229E0,9.753145218E0
3.113663248E0,9.595218897E-1,3.400201082E0,1.017188931E1
3.123663248E0,1.038485050E0,4.309473515E0,1.069113159E1
3.133663248E0,1.148554921E0,5.058426857E0,1.100698376E1
3.143663248E0,1.787438512E0,5.493920803E0,1.071984577E1
3.153663248E0,2.316252232E0,5.314459324E0,9.901499748E0
3.163663248E0,3.675375462E0,4.256831646E0,9.671789169E0
3.173663248E0,3.675375462E0,4.256831646E0,9.671789169E0
3.183663248E0,3.675375462E0,4.256831646E0,9.671789169E0
3.193663248E0,3.675375462E0,4.256831646E0,9.671789169E0
3.203663248E0,2.060220242E0,3.031706333E0,1.295713425E1
3.213663248E0,6.860222340E0,1.923829436E0,1.162672520E1
3.223663248E0,9.645467758E0,7.680960894E-1,1.263649654E1
3.233663248E0,9.645467758E0,7.680960894E-1,1.263649654E1
3.243663248E0,9.645467758E0,7.680960894E-1,1.263649654E1
3.253663248E0,4.393222332E0,-2.919243574E-1,1.144726372E1
3.263663248E0,2.675175667E0,1.253839016E0,1.212921810E1
3.273663248E0,1.899901152E0,3.098705292E0,1.229671574E1
3.283663248E0,1.227517962E0,4.677968502E0,1.117926693E1
3.293663248E0,8.470591903E-1,5.130211830E0,9.552147865E0
3.303663248E0,8.470591903E-1,5.130211830E0,9.552147865E0
3.313663248E0,3.507878065E0,1.797009826E0,6.812366009E0
3.323663248E0,4.323830605E0,7.345965505E-1,7.482356548E0
3.333663248E0,4.438685894E0,-7.178468257E-2,8.200202942E0
3.343663248E0,4.058227062E0,-5.958128572E-1,8.580661774E0
3.353663248E0,3.670589924E0,-1.162911773E0,9.341579437E0
3.363663248E0,3.297309637E0,-1.167697430E0,9.521040916E0
3.373663248E0,1.753939033E0,7.944171429E-1,7.690532207E0
3.383663248E0,1.753939033E0,7.944171429E-1,7.690532207E0
3.393663248E0,-1.739582062E0,1.797009826E0,6.611369133E0
3.403663248E0,-2.112862349E0,2.785245657E0,6.592226505E0
3.413663248E0,-1.749153376E0,3.395415306E0,7.056434155E0
3.423663248E0,-1.538584948E0,4.010370731E0,7.116254330E0
3.433663248E0,-1.124626622E-1,3.780659676E0,6.585047722E0
3.443663248E0,8.685946465E-1,3.457628727E0,5.477170944E0
3.453663248E0,1.708475351E0,3.632304668E0,5.070391178E0
3.463663248E0,2.340180635E0,2.840280533E0,4.460221291E0
3.473663248E0,2.816352367E0,2.323430777E0,4.771288395E0
3.483663248E0,2.667997360E0,2.574677229E0,7.314858913E0
3.493663248E0,1.844866276E0,2.694318295E0,7.898707390E0
3.503663248E0,1.184447169E0,2.979064226E0,7.322037220E0
3.513663248E0,-2.871387079E-2,3.572484255E0,6.379265308E0
3.523663248E0,7.537391186E-1,3.038884640E0,5.824130535E0
3.533663248E0,1.435693622E0,3.005385160E0,5.276174068E0
3.543663248E0,1.584048629E0,3.414557934E0,4.905286312E0
3.553663248E0,5.407779217E-1,3.694518089E0,5.015356064E0
3.563663248E0,9.810572863E-2,3.407379389E0,6.061019897E0
3.573663248E0,7.489534616E-1,3.239881754E0,8.434700012E0
3.583663248E0,7.489534616E-1,3.239881754E0,8.434700012E0
3.593663248E0,7.489534616E-1,3.239881754E0,8.434700012E0
3.603663248E0,7.489534616E-1,3.239881754E0,8.434700012E0
3.613663248E0,2.213361025E0,1.775474429E0,1.066720295E1
3.623663248E0,2.852244616E0,2.359323025E0,1.016710377E1
3.633663248E0,2.175075769E0,2.478964329E0,1.023410225E1
3.643663248E0,1.272981644E0,2.533999205E0,1.027956581E1
3.653663248E0,1.272981644E0,2.533999205E0,1.027956581E1
3.663663248E0,1.272981644E0,2.533999205E0,1.027956581E1
3.673663248E0,5.742774606E-1,2.421536446E0,1.321795273E1
3.683663248E0,7.944171429E-1,2.615355253E0,1.256471157E1
3.693663248E0,8.757730722E-1,3.156133175E0,1.205982590E1
3.703663248E0,6.508477330E-1,3.522234917E0,1.158126163E1
3.713663248E0,1.866401732E-1,3.639483213E0,1.129172993E1
3.723663248E0,1.866401732E-1,3.639483213E0,1.129172993E1
3.733663248E0,1.086341500E0,2.483749866E0,1.232782269E1
3.743663248E0,2.409572363E0,1.773081541E0,1.198086262E1
3.753663248E0,2.555534601E0,9.164510965E-1,1.379462242E1
3.763663248E0,2.967100143E0,1.316052526E-1,1.453879070E1
3.773663248E0,3.321237803E0,-6.532405615E-1,1.445504189E1
3.783663248E0,3.680161238E0,-1.060020447E0,1.401236916E1
3.793663248E0,4.240081787E0,-8.446664214E-1,1.282313633E1
3.803663248E0,3.988835335E0,-3.661018610E-1,1.238525009E1
3.813663248E0,2.273181438E0,1.914258152E-1,1.112901783E1
3.823663248E0,3.421736360E-1,1.339980721E0,9.128618240E0
3.833663248E0,6.795616150E-1,2.421536446E0,8.709874153E0
3.843663248E0,1.052842021E0,2.175075769E0,8.458627701E0
3.853663248E0,2.404786825E0,5.168496966E-1,8.547162056E0
3.863663248E0,3.615555048E0,5.862415433E-1,8.642875671E0
3.873663248E0,4.216153622E0,1.048056364E0,8.874979019E0
3.883663248E0,4.661218643E0,4.618147612E-1,8.937192917E0
3.893663248E0,4.632504463E0,2.201396823E-1,9.597611427E0
3.903663248E0,4.268795490E0,6.460621357E-1,1.021974564E1
3.913663248E0,3.912265062E0,1.344766378E0,1.055474091E1
3.923663248E0,3.912265062E0,1.344766378E0,1.055474091E1
3.933663248E0,3.912265062E0,1.344766378E0,1.055474091E1
3.943663248E0,3.912265062E0,1.344766378E0,1.055474091E1
3.953663248E0,3.912265062E0,1.344766378E0,1.055474091E1
3.963663248E0,3.912265062E0,1.344766378E0,1.055474091E1
3.973663248E0,3.921836376E0,1.648654819E0,5.245067120E0
3.983663248E0,4.725824833E0,1.947757602E0,4.161118507E0
3.993663248E0,4.725824833E0,1.947757602E0,4.161118507E0
4.003663248E0,4.725824833E0,1.947757602E0,4.161118507E0
4.013663248E0,4.725824833E0,1.947757602E0,4.161118507E0
4.023663248E0,-2.677568436E0,4.680361271E0,7.513463020E0
4.033663248E0,-2.076970100E0,4.845465660E0,6.482156754E0
4.043663248E0,-1.380658627E0,4.850251675E0,5.608776093E0
4.053663248E0,-8.638089895E-1,4.491328239E0,5.240281582E0
4.063663248E0,-8.638089895E-1,4.491328239E0,5.240281582E0
4.073663248E0,4.900500774E0,4.046263218E0,6.120840549E0
4.083663248E0,4.759324074E0,4.740181446E0,7.688138962E0
4.093663248E0,2.199003935E0,3.706482172E0,8.860622406E0
4.103663248E0,4.402793646E-1,1.792224169E0,9.841679573E0
4.113663248E0,1.780260086E0,6.101697683E-1,1.175593758E1
4.123663248E0,4.187439442E0,2.081755698E-1,1.329691505E1
4.133663248E0,5.469992638E0,1.148554921E0,1.304088306E1
4.143663248E0,5.840879917E0,1.964507341E0,1.147358418E1
4.153663248E0,5.850451469E0,2.433500528E0,9.616754532E0
4.163663248E0,5.094319344E0,2.761317253E0,8.061419487E0
4.173663248E0,5.070391178E0,3.203989506E0,7.240681171E0
4.183663248E0,5.998806477E0,3.381058455E0,8.085348129E0
