"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.736906718E1,-5.938398838E-1,5.819582939E-1,1.976471424E0
2.737906718E1,-7.230434418E-1,5.212359428E-1,2.372639179E0
2.738906718E1,-6.965012550E-1,6.079564095E-1,2.645954132E0
2.739906718E1,-6.365115643E-1,8.940963745E-1,2.537173271E0
2.740906718E1,-5.744149685E-1,1.280344963E0,2.090248585E0
2.741906718E1,-4.892556667E-1,1.577214718E0,1.522264004E0
2.742906718E1,-5.836136341E-1,1.793751717E0,1.420006275E0
2.743906718E1,-1.027537584E0,1.466549397E0,1.807750702E0
2.744906718E1,-1.740482092E0,7.640948296E-1,2.624726772E0
2.745906718E1,-2.313904762E0,2.355389595E-1,3.458524704E0
2.746906718E1,-2.424796820E0,-1.044397354E-1,3.625335693E0
2.747906718E1,-2.020469427E0,-3.113408089E-1,3.207383633E0
2.748906718E1,-1.431165457E0,-2.881808281E-1,2.677785397E0
2.749906718E1,-1.069331884E0,-3.492431641E-1,2.212047577E0
2.750906718E1,-8.791465759E-1,-4.375376701E-1,1.865248203E0
2.751906718E1,-6.815676689E-1,-4.726581573E-1,1.499730110E0
2.752906718E1,-5.098674297E-1,-5.439682007E-1,1.006114960E0
2.753906718E1,-2.914237976E-1,-6.621260643E-1,5.536246300E-1
2.754906718E1,-7.234835625E-2,-7.651238441E-1,2.789049149E-1
2.755906718E1,1.624820232E-1,-8.825073242E-1,5.037450790E-2
2.756906718E1,3.663816452E-1,-1.057246685E0,-3.059897423E-1
2.757906718E1,4.788694382E-1,-1.174687386E0,-6.112117767E-1
2.758906718E1,6.348495483E-1,-1.270092487E0,-9.144992828E-1
2.759906718E1,8.803007603E-1,-1.398593426E0,-1.147179604E0
2.760906718E1,1.129609346E0,-1.443305492E0,-1.336922169E0
2.761906718E1,1.244113207E0,-1.464911461E0,-1.527667046E0
2.762906718E1,1.245402336E0,-1.501355648E0,-1.734221935E0
2.763906718E1,1.264292955E0,-1.445300817E0,-1.814003468E0
2.764906718E1,1.201373100E0,-1.348984957E0,-1.980476379E0
2.765906718E1,1.227626085E0,-1.302221775E0,-2.291374683E0
2.766906718E1,1.394435167E0,-1.214300632E0,-2.612609386E0
2.767906718E1,1.564059734E0,-1.013351440E0,-2.831731319E0
2.768906718E1,1.635284185E0,-7.973241806E-1,-3.015217781E0
2.769906718E1,1.625440359E0,-6.153206825E-1,-3.118952274E0
2.770906718E1,1.570425272E0,-5.886464119E-1,-3.054474831E0
2.771906718E1,1.514972329E0,-6.832332611E-1,-2.817081928E0
2.772906718E1,1.354077578E0,-7.639780045E-1,-2.462230206E0
2.773906718E1,1.095321298E0,-8.061227798E-1,-2.222380638E0
2.774906718E1,8.279824257E-1,-6.863021851E-1,-2.076908588E0
2.775906718E1,7.040557861E-1,-4.764451981E-1,-1.935046673E0
2.776906718E1,6.424229145E-1,-3.041148186E-1,-1.766815186E0
2.777906718E1,6.412489414E-1,-1.402139664E-1,-1.594944477E0
2.778906718E1,7.789092064E-1,1.060476303E-1,-1.419783592E0
2.779906718E1,7.373936176E-1,3.214831352E-1,-1.257245064E0
2.780906718E1,5.682654381E-1,4.328269958E-1,-9.465436935E-1
2.781906718E1,4.210324287E-1,5.684580803E-1,-4.309949875E-1
2.782906718E1,2.445979118E-1,8.004870415E-1,7.301235199E-2
2.783906718E1,8.786273003E-2,1.036946774E0,3.488216400E-1
2.784906718E1,1.734547615E-1,1.322408199E0,3.983149529E-1
2.785906718E1,3.108446598E-1,1.600906849E0,4.003686905E-1
2.786906718E1,2.161390781E-1,1.936272144E0,5.334424973E-1
2.787906718E1,4.861879349E-2,2.221658230E0,7.079105377E-1
2.788906718E1,-1.559183598E-1,2.199422359E0,8.252105713E-1
2.789906718E1,-2.805423737E-1,2.059386253E0,9.796533585E-1
2.790906718E1,-2.098162174E-1,1.817358494E0,1.206636906E0
2.791906718E1,-2.236695290E-1,1.380214691E0,1.384764194E0
2.792906718E1,-4.441692829E-1,9.214491844E-1,1.608960152E0
2.793906718E1,-5.465705395E-1,9.252324104E-1,1.840706825E0
2.794906718E1,-2.702476978E-1,1.296160221E0,1.713752270E0
2.795906718E1,-1.491780281E-1,1.771845341E0,1.173689842E0
2.796906718E1,7.220792770E-2,2.269856453E0,7.926735878E-1
2.797906718E1,4.200608730E-1,2.553696632E0,7.577004433E-1
2.798906718E1,3.765594959E-1,2.377917767E0,1.083058357E0
2.799906718E1,-5.249357224E-2,1.845841408E0,1.596480370E0
2.800906718E1,-3.967220783E-1,1.163209438E0,2.145577431E0
2.801906718E1,-5.555903912E-1,6.569056511E-1,2.578210831E0
2.802906718E1,-6.687655449E-1,3.390946388E-1,2.860765934E0
2.803906718E1,-8.227274418E-1,4.383277893E-2,2.927954674E0
2.804906718E1,-7.932984829E-1,-1.979875565E-1,3.031676769E0
2.805906718E1,-5.250749588E-1,-2.156653404E-1,3.049324989E0
2.806906718E1,-2.201883793E-1,-1.741809845E-1,2.869401932E0
2.807906718E1,1.011157036E-2,-1.810159683E-1,2.480573654E0
2.808906718E1,3.023803234E-1,-2.064590454E-1,2.094453335E0
2.809906718E1,6.740036011E-1,-2.367072105E-1,1.742365837E0
2.810906718E1,9.398759604E-1,-3.615746498E-1,1.449947357E0
2.811906718E1,9.580345154E-1,-6.044411659E-1,1.247321129E0
2.812906718E1,7.576153278E-1,-8.726887703E-1,1.137089252E0
2.813906718E1,4.766869545E-1,-1.069970131E0,1.085989475E0
2.814906718E1,9.856987000E-2,-1.251863003E0,9.966974258E-1
2.815906718E1,-2.603807449E-1,-1.400368214E0,9.041700363E-1
2.816906718E1,-4.733829498E-1,-1.504100323E0,7.442035675E-1
2.817906718E1,-5.225465298E-1,-1.583993912E0,4.473471642E-1
2.818906718E1,-3.826217651E-1,-1.595789433E0,-1.425743103E-4
2.819906718E1,-2.105889320E-1,-1.663817883E0,-5.119433403E-1
2.820906718E1,-8.314394951E-2,-1.714067459E0,-8.789649010E-1
2.821906718E1,-3.205227852E-2,-1.725367069E0,-1.103124619E0
2.822906718E1,2.833032608E-2,-1.736939430E0,-1.311378002E0
2.823906718E1,5.742621422E-2,-1.732515812E0,-1.619738102E0
2.824906718E1,1.455636024E-1,-1.725626945E0,-1.918868542E0
2.825906718E1,2.500014305E-1,-1.744008064E0,-2.179533005E0
2.826906718E1,4.226808548E-1,-1.700654030E0,-2.395693302E0
2.827906718E1,6.508103609E-1,-1.580458164E0,-2.585771561E0
2.828906718E1,8.477401733E-1,-1.442380428E0,-2.755491734E0
2.829906718E1,9.681718349E-1,-1.211195946E0,-2.828718662E0
2.830906718E1,9.763426781E-1,-9.031848907E-1,-2.851527691E0
2.831906718E1,9.377777576E-1,-6.740107536E-1,-2.850781441E0
2.832906718E1,9.665155411E-1,-4.160456657E-1,-2.779553413E0
2.833906718E1,1.006608009E0,-1.578083038E-1,-2.618823051E0
2.834906718E1,1.052985668E0,7.784843445E-2,-2.366065979E0
2.835906718E1,9.782183170E-1,2.427325249E-1,-1.984776020E0
2.836906718E1,8.215872049E-1,2.888727188E-1,-1.593442917E0
2.837906718E1,6.661567688E-1,3.773102760E-1,-1.195651054E0
2.838906718E1,6.441142559E-1,5.205249786E-1,-8.989157677E-1
2.839906718E1,6.137423515E-1,6.310763359E-1,-6.650810242E-1
2.840906718E1,5.334037542E-1,8.792757988E-1,-3.982357979E-1
2.841906718E1,4.726157188E-1,1.125962257E0,-1.985807419E-1
2.842906718E1,4.942238331E-1,1.347644806E0,-9.019231796E-2
2.843906718E1,6.873991489E-1,1.555707455E0,-1.167287827E-1
2.844906718E1,9.072206020E-1,1.697471619E0,-1.779475212E-1
2.845906718E1,1.043118596E0,1.659372807E0,-2.257704735E-1
2.846906718E1,9.235830307E-1,1.426097393E0,6.307792664E-2
2.847906718E1,5.537694693E-1,9.923043251E-1,5.857663155E-1
2.848906718E1,1.963546276E-1,6.211414337E-1,1.181056976E0
2.849906718E1,1.177775860E-1,7.097511292E-1,1.531929016E0
2.850906718E1,2.188005447E-1,1.201332092E0,1.316157818E0
2.851906718E1,4.803218842E-1,1.547054768E0,9.732522964E-1
2.852906718E1,-1.992769241E-1,2.383961678E0,8.129448891E-1
2.853906718E1,-2.719428539E-1,2.091456413E0,8.648738861E-1
2.854906718E1,-9.681324959E-1,1.448511124E0,1.525534630E0
2.855906718E1,-1.787369728E0,7.879366875E-1,2.659699917E0
2.856906718E1,-2.233111620E0,9.647417068E-2,3.544390678E0
2.857906718E1,-2.012365103E0,-2.743821144E-1,3.664409637E0
2.858906718E1,-1.630361557E0,-6.307005882E-1,3.276396275E0
2.859906718E1,-1.408178329E0,-1.142080307E0,2.723288059E0
2.860906718E1,-1.389026880E0,-1.406931877E0,2.448002338E0
2.861906718E1,-1.235395670E0,-1.384047985E0,2.258121967E0
2.862906718E1,-9.274091721E-1,-1.276020527E0,1.822699070E0
2.863906718E1,-5.375607014E-1,-1.002607822E0,1.091864586E0
2.864906718E1,-9.298062325E-2,-6.759366989E-1,3.041763306E-1
2.865906718E1,3.612661362E-1,-3.098535538E-1,-1.838607788E-1
2.866906718E1,4.849512577E-1,-2.534923553E-1,-3.186769485E-1
2.867906718E1,2.961697578E-1,-5.077242851E-1,-1.265258789E-1
2.868906718E1,7.198667526E-2,-7.638554573E-1,2.595386505E-1
2.869906718E1,-3.038356304E-1,-1.049494743E0,4.840211868E-1
2.870906718E1,-6.564185619E-1,-1.348232746E0,5.480785370E-1
2.871906718E1,-6.437892914E-1,-1.608273029E0,4.850392342E-1
2.872906718E1,-3.125960827E-1,-1.640103579E0,3.174247742E-1
2.873906718E1,3.877520561E-2,-1.563457012E0,-2.258400917E-1
2.874906718E1,3.207986355E-1,-1.385728359E0,-9.404730797E-1
2.875906718E1,4.476647377E-1,-1.048422337E0,-1.550084114E0
2.876906718E1,4.708206654E-1,-7.926850319E-1,-2.035410404E0
2.877906718E1,4.772779942E-1,-6.651086807E-1,-2.365187168E0
2.878906718E1,4.392840862E-1,-6.478371620E-1,-2.511979103E0
2.879906718E1,4.007816315E-1,-6.597294807E-1,-2.624813557E0
2.880906718E1,2.983970642E-1,-7.506799698E-1,-2.762598515E0
2.881906718E1,2.045216560E-1,-8.538417816E-1,-2.855943203E0
2.882906718E1,2.711510658E-1,-8.401794434E-1,-2.849947929E0
2.883906718E1,2.947883606E-1,-8.242897987E-1,-2.873930454E0
2.884906718E1,2.416520119E-1,-7.423744202E-1,-2.853150845E0
2.885906718E1,1.150534153E-1,-5.572085381E-1,-2.729401588E0
2.886906718E1,4.116225243E-2,-3.339514732E-1,-2.561388493E0
2.887906718E1,6.246089935E-3,-1.689734459E-1,-2.328627586E0
2.888906718E1,-7.985687256E-2,-7.622814178E-2,-2.000474930E0
2.889906718E1,-2.777476311E-1,-8.335590363E-3,-1.566158295E0
2.890906718E1,-5.983979702E-1,5.304193497E-2,-1.158721924E0
2.891906718E1,-7.812836170E-1,1.996631622E-1,-7.883195877E-1
2.892906718E1,-9.151203632E-1,4.277606010E-1,-4.189486504E-1
2.893906718E1,-1.038087606E0,6.087269783E-1,-1.205949783E-1
2.894906718E1,-8.745887280E-1,8.869643211E-1,5.849123001E-2
2.895906718E1,-5.371000767E-1,1.208773613E0,6.270694733E-2
2.896906718E1,-2.702531815E-1,1.447268963E0,2.703189850E-2
2.897906718E1,-8.652496338E-2,1.587148190E0,5.171966553E-2
2.898906718E1,-1.770734787E-3,1.660423279E0,2.169928551E-1
2.899906718E1,-1.150500774E-1,1.614975452E0,5.365600586E-1
2.900906718E1,-4.518816471E-1,1.469848156E0,9.862861633E-1
2.901906718E1,-7.000484467E-1,1.387261868E0,1.423512459E0
2.902906718E1,-7.027683258E-1,1.554605007E0,1.607669830E0
2.903906718E1,-5.166163445E-1,1.920730114E0,1.480130672E0
2.904906718E1,-3.024132252E-1,2.357228279E0,1.126843452E0
2.905906718E1,-3.058767319E-2,2.774664879E0,9.333438873E-1
2.906906718E1,1.268038750E-1,2.905456066E0,1.115039349E0
2.907906718E1,-2.981331348E-1,2.533411026E0,1.684664249E0
2.908906718E1,-1.245747089E0,1.765772343E0,2.564177990E0
2.909906718E1,-2.105154753E0,7.998948097E-1,3.601130962E0
2.910906718E1,-2.434369564E0,-1.833248138E-2,4.340119839E0
2.911906718E1,-2.133057356E0,-4.683961868E-1,4.463317871E0
2.912906718E1,-1.363797188E0,-5.684299469E-1,3.884414196E0
2.913906718E1,-4.723932743E-1,-5.401897430E-1,3.070008278E0
2.914906718E1,1.132690907E-1,-5.171518326E-1,2.427281380E0
2.915906718E1,5.784225464E-1,-3.977375031E-1,2.106757641E0
2.916906718E1,8.124403954E-1,-2.630648613E-1,1.855200768E0
2.917906718E1,7.130031586E-1,-2.262229919E-1,1.525360107E0
2.918906718E1,5.544767380E-1,-2.636909485E-1,1.222743034E0
2.919906718E1,5.166687965E-1,-3.510074615E-1,1.006052017E0
2.920906718E1,4.964241982E-1,-4.744191170E-1,8.479700089E-1
2.921906718E1,4.139945507E-1,-6.767654419E-1,6.298141479E-1
2.922906718E1,3.978121281E-1,-9.219613075E-1,4.412722588E-1
2.923906718E1,4.821372032E-1,-1.150020123E0,2.951540947E-1
2.924906718E1,4.172079563E-1,-1.296879768E0,1.485252380E-1
2.925906718E1,1.838853359E-1,-1.345233440E0,-3.527641296E-3
2.926906718E1,-1.508791447E-1,-1.383701324E0,-1.115016937E-1
2.927906718E1,-5.023369789E-1,-1.438335896E0,-1.692099571E-1
2.928906718E1,-7.001926899E-1,-1.473024368E0,-2.615561485E-1
2.929906718E1,-6.644444466E-1,-1.518344879E0,-4.203939438E-1
2.930906718E1,-4.778277874E-1,-1.620114803E0,-6.271800995E-1
2.931906718E1,-2.262840271E-1,-1.778594494E0,-8.635826111E-1
2.932906718E1,-3.607702255E-2,-1.828056335E0,-1.058300018E0
2.933906718E1,4.911231995E-2,-1.860658169E0,-1.233226299E0
2.934906718E1,1.669480801E-1,-1.822763920E0,-1.322259426E0
2.935906718E1,3.282806873E-1,-1.659367561E0,-1.415963173E0
2.936906718E1,3.996887207E-1,-1.606350422E0,-1.582423687E0
2.937906718E1,3.905081749E-1,-1.582800388E0,-1.647783279E0
2.938906718E1,4.291505814E-1,-1.440900326E0,-1.650744915E0
2.939906718E1,4.535626173E-1,-1.152408600E0,-1.721404552E0
2.940906718E1,4.385083914E-1,-8.491740227E-1,-1.967194557E0
2.941906718E1,4.944961071E-1,-4.799661636E-1,-2.129189491E0
2.942906718E1,5.627355576E-1,-7.823991776E-2,-2.192477703E0
2.943906718E1,5.777862072E-1,3.307018280E-1,-2.191145420E0
2.944906718E1,7.036935091E-1,4.725604057E-1,-2.228010178E0
2.945906718E1,7.033259869E-1,5.427594185E-1,-2.127824783E0
2.946906718E1,6.436960697E-1,5.282621384E-1,-1.918585300E0
2.947906718E1,5.305449963E-1,5.239295959E-1,-1.590154171E0
2.948906718E1,4.053449631E-1,5.292634964E-1,-1.328370571E0
2.949906718E1,3.858003616E-1,6.210465431E-1,-1.135071278E0
2.950906718E1,4.960104227E-1,7.426376343E-1,-9.799523354E-1
2.951906718E1,6.297724247E-1,8.892645836E-1,-8.334445953E-1
2.952906718E1,7.025822401E-1,1.113261223E0,-5.971589088E-1
2.953906718E1,6.549212933E-1,1.161526203E0,-2.893843651E-1
2.954906718E1,5.020070076E-1,9.782018661E-1,1.269903183E-1
2.955906718E1,3.092801571E-1,7.268934250E-1,7.156891823E-1
2.956906718E1,8.888602257E-2,3.884520531E-1,1.253345013E0
2.957906718E1,-7.043671608E-2,5.710220337E-2,1.710710526E0
2.958906718E1,-1.420609951E-1,-7.431888580E-2,2.048923016E0
2.959906718E1,-1.563746929E-1,-1.753759384E-2,2.156175137E0
2.960906718E1,1.146650314E-2,1.782789230E-1,2.028308392E0
2.961906718E1,2.242362499E-1,4.828195572E-1,1.826449394E0
2.962906718E1,3.470931053E-1,6.457462311E-1,1.607614040E0
2.963906718E1,4.326927662E-1,7.374854088E-1,1.511683941E0
2.964906718E1,4.290859699E-1,1.174815178E0,1.551920414E0
2.965906718E1,3.119816780E-1,1.845901489E0,1.308109283E0
2.966906718E1,2.681787014E-1,2.236568451E0,5.893344879E-1
2.967906718E1,2.410962582E-1,2.400114536E0,-3.722333908E-2
2.968906718E1,-2.419123650E-1,2.088634491E0,-2.115788460E-1
2.969906718E1,-9.693100452E-1,1.208135128E0,1.901903152E-1
2.970906718E1,-1.527203321E0,4.912443161E-1,1.138212681E0
2.971906718E1,-1.547582388E0,4.203557968E-2,1.610362053E0
2.972906718E1,-7.886140347E-1,-2.543911934E-1,1.007866383E0
2.973906718E1,2.259020805E-1,-4.601469040E-1,-3.281211853E-2
2.974906718E1,8.934307098E-1,-6.437439919E-1,-7.350225449E-1
2.975906718E1,1.128384590E0,-7.291469574E-1,-7.821331024E-1
2.976906718E1,1.138952494E0,-7.584166527E-1,-4.611134529E-1
2.977906718E1,8.217970133E-1,-6.436305046E-1,-4.885010719E-1
2.978906718E1,5.416178703E-1,-4.763960838E-1,-7.989993095E-1
2.979906718E1,5.616273880E-1,-2.301573753E-1,-1.215702057E0
2.980906718E1,9.119547606E-1,6.571769714E-2,-1.447174072E0
2.981906718E1,1.276724935E0,1.733918190E-1,-1.530898094E0
2.982906718E1,1.319147468E0,-1.604843140E-2,-1.525537014E0
2.983906718E1,1.133563757E0,-3.969736099E-1,-1.300149441E0
2.984906718E1,8.006675243E-1,-8.325309753E-1,-1.040931702E0
2.985906718E1,4.139597416E-1,-1.421476364E0,-8.330841064E-1
2.986906718E1,1.646349430E-1,-1.782833099E0,-6.188392639E-1
2.987906718E1,1.048860550E-1,-1.943453789E0,-5.429892540E-1
2.988906718E1,6.747007370E-2,-1.897881985E0,-6.402678490E-1
2.989906718E1,6.027722359E-2,-1.716220856E0,-8.673534393E-1
2.990906718E1,8.124518394E-2,-1.473351002E0,-1.160112381E0
2.991906718E1,1.249675751E-1,-1.253519058E0,-1.414292812E0
2.992906718E1,1.805958748E-1,-1.113239288E0,-1.627805233E0
2.993906718E1,2.751674652E-1,-1.101763725E0,-1.850489616E0
2.994906718E1,4.009525776E-1,-1.139684677E0,-2.023799419E0
2.995906718E1,4.884507656E-1,-1.178075314E0,-2.152827263E0
2.996906718E1,4.314560890E-1,-1.197095394E0,-2.206364632E0
2.997906718E1,2.199065685E-1,-1.192037106E0,-2.185835838E0
2.998906718E1,-2.517008781E-2,-1.146359921E0,-2.079883575E0
2.999906718E1,-2.199912071E-1,-1.078346729E0,-1.963809013E0
3.000906718E1,-3.621339798E-1,-8.812832832E-1,-1.794661045E0
3.001906718E1,-4.435181618E-1,-6.687974930E-1,-1.752126694E0
3.002906718E1,-4.537315369E-1,-4.286417961E-1,-1.815909863E0
3.003906718E1,-3.726263046E-1,-1.491546631E-1,-1.871720314E0
3.004906718E1,-2.254397869E-1,2.165579796E-1,-1.927657604E0
3.005906718E1,-5.035161972E-3,5.875291824E-1,-2.012725353E0
3.006906718E1,2.914199829E-1,9.862704277E-1,-1.946662426E0
3.007906718E1,5.225646496E-1,1.303869724E0,-1.791149139E0
3.008906718E1,5.774766207E-1,1.492639065E0,-1.557259560E0
3.009906718E1,4.055551291E-1,1.696413517E0,-1.129971981E0
3.010906718E1,1.974992752E-1,1.938835621E0,-6.124744415E-1
3.011906718E1,-1.599657536E-1,1.991865635E0,-1.677603722E-1
3.012906718E1,-5.083615780E-1,1.980623722E0,3.265156746E-1
3.013906718E1,-7.746925354E-1,1.881385803E0,8.026523590E-1
3.014906718E1,-9.556400776E-1,1.640076637E0,1.288001537E0
3.015906718E1,-9.845387936E-1,1.427407742E0,1.861285210E0
3.016906718E1,-1.256506443E0,1.205219269E0,2.326478481E0
3.017906718E1,-1.598062038E0,1.012096882E0,2.599502087E0
3.018906718E1,-1.753748178E0,1.046181202E0,2.681770325E0
3.019906718E1,-1.566095591E0,1.381142616E0,2.618205070E0
3.020906718E1,-9.201395512E-1,1.865755558E0,2.290643215E0
3.021906718E1,7.714748383E-2,2.481939316E0,1.779104233E0
3.022906718E1,8.844048977E-1,2.767813206E0,1.298438549E0
3.023906718E1,9.766288996E-1,2.883025169E0,1.242984772E0
3.024906718E1,2.540020943E-1,2.533594608E0,1.625529289E0
3.025906718E1,-6.742525101E-1,1.519831657E0,2.397077084E0
3.026906718E1,-1.088435650E0,9.070758820E-1,3.232522488E0
3.027906718E1,-1.062042713E0,6.173448563E-1,3.507849216E0
3.028906718E1,-8.345725536E-1,5.211334229E-1,3.129301071E0
3.029906718E1,-5.289330482E-1,5.474190712E-1,2.760558128E0
3.030906718E1,-1.597192287E-1,6.136722565E-1,2.717090607E0
3.031906718E1,2.048258781E-1,7.328643799E-1,2.738423347E0
3.032906718E1,1.533389091E-1,7.136759758E-1,2.559334278E0
3.033906718E1,-3.144731522E-1,5.763139725E-1,2.313176155E0
3.034906718E1,-7.795004845E-1,3.084268570E-1,2.177434921E0
3.035906718E1,-1.138535500E0,-5.288982391E-2,2.034587383E0
3.036906718E1,-1.265443563E0,-4.371953011E-1,1.724922180E0
3.037906718E1,-1.113262415E0,-7.447443008E-1,1.331361771E0
3.038906718E1,-8.892767429E-1,-1.013930321E0,9.157366753E-1
3.039906718E1,-7.792553902E-1,-1.290163040E0,5.599970818E-1
3.040906718E1,-8.463573456E-1,-1.606418610E0,3.771257401E-1
3.041906718E1,-9.686903954E-1,-1.892382145E0,3.036556244E-1
3.042906718E1,-1.013721943E0,-2.183551311E0,2.019462585E-1
3.043906718E1,-9.958403111E-1,-2.446408749E0,1.032543182E-2
3.044906718E1,-1.014511347E0,-2.564345598E0,-2.666091919E-1
3.045906718E1,-1.008650899E0,-2.541145086E0,-5.884852409E-1
3.046906718E1,-9.094388485E-1,-2.418644428E0,-1.012292385E0
3.047906718E1,-6.992561817E-1,-2.218019009E0,-1.447441578E0
3.048906718E1,-3.764369488E-1,-2.011485100E0,-1.902727604E0
3.049906718E1,-1.155208349E-1,-1.907516479E0,-2.271752834E0
3.050906718E1,1.958310604E-2,-1.897660255E0,-2.534388065E0
3.051906718E1,8.604240417E-2,-1.830364704E0,-2.606917858E0
3.052906718E1,3.693091869E-2,-1.643495560E0,-2.652567863E0
3.053906718E1,-2.045929432E-2,-1.411118507E0,-2.778699398E0
3.054906718E1,-6.052088737E-2,-1.173968792E0,-2.842036724E0
3.055906718E1,2.098977566E-2,-8.124237061E-1,-2.780488968E0
3.056906718E1,7.090938091E-2,-5.609226227E-1,-2.802681446E0
3.057906718E1,5.587792397E-2,-4.722533226E-1,-2.812630177E0
3.058906718E1,1.487237215E-1,-2.575049400E-1,-2.700272560E0
3.059906718E1,2.210850716E-1,-8.424425125E-2,-2.528771877E0
3.060906718E1,1.547173262E-1,1.928758621E-2,-2.250055790E0
3.061906718E1,1.436746120E-2,1.514754295E-1,-1.785044670E0
3.062906718E1,-1.998115778E-1,1.865739822E-1,-1.244835377E0
3.063906718E1,-3.478738070E-1,2.653155327E-1,-8.524518013E-1
3.064906718E1,-2.448965311E-1,3.898215294E-1,-6.344223022E-1
3.065906718E1,-7.606625557E-3,6.303391457E-1,-4.217348099E-1
3.066906718E1,8.322763443E-2,9.606323242E-1,-1.423096657E-1
3.067906718E1,5.241727829E-2,1.209582329E0,8.594989777E-2
3.068906718E1,-4.835987091E-2,1.451295853E0,4.048595428E-1
3.069906718E1,-2.339932919E-1,1.511710167E0,7.595663071E-1
3.070906718E1,-3.383002281E-1,1.474603653E0,1.226757050E0
3.071906718E1,-2.480738163E-1,1.635644436E0,1.644291878E0
3.072906718E1,-1.418731213E-1,2.211572647E0,1.804885864E0
3.073906718E1,6.586408615E-2,2.644675255E0,1.355981827E0
3.074906718E1,-4.279528856E-1,3.691738129E0,8.311939240E-1
3.075906718E1,-2.975729704E-1,3.706948757E0,3.988265991E-1
3.076906718E1,-7.660911083E-1,3.120100021E0,2.387690544E-1
3.077906718E1,-1.306643248E0,2.234417439E0,6.765675545E-1
3.078906718E1,-1.593605995E0,1.582991600E0,1.768311977E0
3.079906718E1,-1.886384726E0,9.795150757E-1,3.134073257E0
3.080906718E1,-2.153456688E0,2.494125366E-1,3.834027290E0
3.081906718E1,-2.178764820E0,-3.823871613E-1,3.716804981E0
3.082906718E1,-1.916570187E0,-8.603067398E-1,3.312658310E0
3.083906718E1,-1.437873363E0,-1.130379677E0,2.947214603E0
3.084906718E1,-9.912681580E-1,-1.193093300E0,2.641849041E0
3.085906718E1,-6.295342445E-1,-1.088477612E0,2.235376835E0
3.086906718E1,-3.486872911E-1,-8.670940399E-1,1.645529747E0
3.087906718E1,-1.175937653E-1,-5.148129463E-1,1.070329189E0
3.088906718E1,8.775687218E-2,-2.207093239E-1,5.316824913E-1
3.089906718E1,2.766568661E-1,-1.184039116E-1,1.386322975E-1
3.090906718E1,4.996700287E-1,-1.403512955E-1,-1.480555534E-1
3.091906718E1,7.607021928E-1,-2.357568741E-1,-4.203948975E-1
3.092906718E1,9.354132414E-1,-4.806041718E-1,-7.000484467E-1
3.093906718E1,9.944705963E-1,-7.605676651E-1,-8.988471031E-1
3.094906718E1,1.048525453E0,-9.386911392E-1,-9.326338768E-1
3.095906718E1,8.492137790E-1,-1.062706470E0,-8.855123520E-1
3.096906718E1,5.351794958E-1,-1.148208618E0,-8.376355171E-1
3.097906718E1,3.691592216E-1,-1.148083210E0,-9.066286087E-1
3.098906718E1,3.579752445E-1,-1.051167965E0,-1.083544731E0
3.099906718E1,4.773815870E-1,-1.023620605E0,-1.386753559E0
3.100906718E1,6.848454475E-1,-1.039176941E0,-1.679844856E0
3.101906718E1,8.238059878E-1,-1.100112915E0,-1.929138184E0
3.102906718E1,8.718471527E-1,-1.172084332E0,-2.129204750E0
3.103906718E1,8.301460743E-1,-1.206741333E0,-2.264817238E0
3.104906718E1,8.461648226E-1,-1.212310314E0,-2.223071098E0
3.105906718E1,7.298810482E-1,-1.137727261E0,-2.113564968E0
3.106906718E1,5.897947550E-1,-9.669628143E-1,-2.047415257E0
3.107906718E1,6.037419438E-1,-8.028850555E-1,-2.012598515E0
3.108906718E1,5.648416281E-1,-5.944485664E-1,-1.923394680E0
3.109906718E1,4.916615486E-1,-5.611705780E-1,-1.741577625E0
3.110906718E1,3.068929911E-1,-6.125397682E-1,-1.444358826E0
3.111906718E1,7.441043854E-3,-6.002931595E-1,-1.034909248E0
3.112906718E1,-2.361977100E-1,-5.388989449E-1,-6.709289551E-1
3.113906718E1,-4.538012743E-1,-4.576582909E-1,-4.166560173E-1
3.114906718E1,-5.299564600E-1,-2.915310860E-1,-2.752041817E-1
3.115906718E1,-3.585593700E-1,5.803012848E-2,-2.532000542E-1
3.116906718E1,-9.162271023E-2,5.622549057E-1,-3.043546677E-1
3.117906718E1,1.058382988E-1,1.083711624E0,-4.984140396E-1
3.118906718E1,1.835693121E-1,1.444318295E0,-6.737809181E-1
3.119906718E1,2.000604868E-1,1.591461658E0,-7.123551369E-1
3.120906718E1,2.296687365E-1,1.578522205E0,-5.794339180E-1
3.121906718E1,2.507747412E-1,1.588711739E0,-2.677974701E-1
3.122906718E1,1.422064304E-1,1.568880081E0,6.979274750E-2
3.123906718E1,-5.793142319E-2,1.467951775E0,2.875013351E-1
3.124906718E1,-1.713252068E-1,1.453128338E0,4.672231674E-1
3.125906718E1,-1.042366028E-2,1.629662991E0,5.531620979E-1
3.126906718E1,3.478411436E-1,1.984987736E0,5.650324821E-1
3.127906718E1,6.934735775E-1,2.462047577E0,4.380536079E-1
3.128906718E1,8.844356537E-1,2.907838821E0,2.606353760E-1
3.129906718E1,9.051287174E-1,3.264135838E0,1.103615761E-1
3.130906718E1,8.938288093E-1,3.079661846E0,1.825046539E-1
3.131906718E1,-3.495645523E-2,3.173308372E0,6.583404541E-1
