"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.972608000E-1,-4.841103256E-1,3.992001414E-1,2.610072374E0
5.072608000E-1,9.648609161E-1,9.477567077E-1,2.166584730E0
5.172608000E-1,1.510363221E0,1.034499526E0,1.781739831E0
5.272608000E-1,1.939190269E0,1.058934093E0,1.440877318E0
5.372608000E-1,1.939190269E0,1.058934093E0,1.440877318E0
5.472608000E-1,1.939190269E0,1.058934093E0,1.440877318E0
5.572608000E-1,2.289826632E0,1.279456258E0,7.096721530E-1
5.672608000E-1,1.997833252E0,1.600771189E0,6.320923567E-1
5.772608000E-1,1.997833252E0,1.600771189E0,6.320923567E-1
5.872608000E-1,1.997833252E0,1.600771189E0,6.320923567E-1
5.972608000E-1,1.997833252E0,1.600771189E0,6.320923567E-1
6.072608000E-1,-5.354229808E-1,4.095848203E-1,1.250898361E0
6.172608000E-1,-9.813542962E-1,4.114174247E-1,1.308930516E0
6.272608000E-1,-1.339931846E0,5.390881896E-1,1.334586859E0
6.372608000E-1,-1.613599300E0,8.078686595E-1,1.308319688E0
6.472608000E-1,-1.613599300E0,8.078686595E-1,1.308319688E0
6.572608000E-1,-1.771813273E0,1.819460750E0,9.876156449E-1
6.672608000E-1,-1.501200199E0,2.040593863E0,8.892664313E-1
6.772608000E-1,-1.157894135E0,2.087630272E0,7.670934200E-1
6.872608000E-1,-7.980948091E-1,1.908036113E0,6.357575059E-1
6.972608000E-1,-4.205803871E-1,1.627649188E0,5.258018374E-1
7.072608000E-1,-4.001164436E-2,1.272736788E0,4.347830117E-1
7.172608000E-1,-4.001164436E-2,1.272736788E0,4.347830117E-1
7.272608000E-1,8.640682101E-1,4.489856213E-2,1.562286615E-1
7.372608000E-1,9.868520498E-1,-3.472766280E-1,6.887500733E-2
7.472608000E-1,9.990693331E-1,-6.820304990E-1,5.345067009E-3
7.572608000E-1,9.306524992E-1,-8.316923976E-1,-2.764163166E-2
7.672608000E-1,8.359684348E-1,-7.370083332E-1,-2.458730713E-2
7.772608000E-1,7.632755637E-1,-4.199695289E-1,-1.420260593E-2
7.872608000E-1,6.539307237E-1,2.904661894E-1,-1.420260593E-2
7.972608000E-1,5.665770769E-1,4.169152081E-1,1.878409274E-2
8.072608000E-1,4.419606626E-1,3.326158822E-1,8.170316368E-2
8.172608000E-1,2.758054435E-1,7.360920310E-2,1.207985133E-1
8.272608000E-1,8.643736690E-2,-2.446513474E-1,9.330959618E-2
8.372608000E-1,-9.437860548E-2,-4.938841760E-1,2.061668597E-2
8.472608000E-1,-2.281579971E-1,-5.665770769E-1,-4.291325063E-2
8.572608000E-1,-2.281579971E-1,-5.665770769E-1,-4.291325063E-2
8.672608000E-1,-2.281579971E-1,-5.665770769E-1,-4.291325063E-2
8.772608000E-1,-2.281579971E-1,-5.665770769E-1,-4.291325063E-2
8.872608000E-1,-2.281579971E-1,-5.665770769E-1,-4.291325063E-2
8.972608000E-1,5.183187723E-1,-8.469640017E-1,9.575305134E-2
9.072608000E-1,6.753110290E-1,-8.280271888E-1,3.590357602E-1
9.172608000E-1,7.883210182E-1,-7.870992422E-1,6.082686186E-1
9.272608000E-1,7.883210182E-1,-7.870992422E-1,6.082686186E-1
9.372608000E-1,7.883210182E-1,-7.870992422E-1,6.082686186E-1
9.472608000E-1,7.883210182E-1,-7.870992422E-1,6.082686186E-1
9.572608000E-1,6.239983439E-1,-5.342012644E-1,5.832231641E-1
9.672608000E-1,4.602866173E-1,-5.372555852E-1,4.659371078E-1
9.772608000E-1,2.678641975E-1,-6.105593443E-1,3.498727977E-1
9.872608000E-1,5.955931544E-2,-6.771436334E-1,2.619082630E-1
9.972608000E-1,5.955931544E-2,-6.771436334E-1,2.619082630E-1
1.007260800E0,5.955931544E-2,-6.771436334E-1,2.619082630E-1
1.017260800E0,-5.091558099E-1,1.114828214E-1,-1.363755614E-1
1.027260800E0,-5.653553605E-1,5.036579967E-1,-2.689332068E-1
1.037260800E0,-6.007854939E-1,8.390227556E-1,-3.605629504E-1
1.047260800E0,-6.288852692E-1,1.036942959E0,-4.283689260E-1
1.057260800E0,-6.514872909E-1,1.051603675E0,-4.802924395E-1
1.067260800E0,-6.514872909E-1,1.051603675E0,-4.802924395E-1
1.077260800E0,-5.677987933E-1,3.478874862E-1,-4.253146052E-1
1.087260800E0,-4.780016840E-1,-2.134972364E-1,-4.436405599E-1
1.097260800E0,-3.955349326E-1,-7.870992422E-1,-5.322159529E-1
1.107260800E0,-3.258963525E-1,-1.246469617E0,-6.305651665E-1
1.117260800E0,-2.678641975E-1,-1.486539483E0,-6.977602839E-1
1.127260800E0,-2.342666388E-1,-1.553734541E0,-6.721040010E-1
1.137260800E0,-3.356702030E-1,-1.420566082E0,-3.116937578E-1
1.147260800E0,-4.688387215E-1,-1.243415236E0,-2.947422490E-2
1.157260800E0,-6.087267399E-1,-9.960150123E-1,2.423606068E-1
1.167260800E0,-7.021890879E-1,-7.950404882E-1,4.195113778E-1
1.177260800E0,-7.241802216E-1,-5.965094566E-1,4.848739207E-1
1.187260800E0,-6.881392002E-1,-3.973675370E-1,4.537198246E-1
1.197260800E0,-6.246092319E-1,-2.434296161E-1,3.474293351E-1
1.207260800E0,-4.407389462E-1,-1.078176349E-1,-1.970038936E-2
1.217260800E0,-3.210094273E-1,-9.315688163E-2,-2.188423127E-1
1.227260800E0,-1.750127524E-1,-1.065959036E-1,-3.825540543E-1
1.237260800E0,-7.024944760E-3,-1.469129771E-1,-4.839576185E-1
1.247260800E0,1.786779463E-1,-2.012799382E-1,-4.998401105E-1
1.257260800E0,3.240637779E-1,-1.316413581E-1,-4.497492015E-1
1.267260800E0,4.291325212E-1,1.182023361E-1,-3.660607338E-1
1.277260800E0,4.291325212E-1,1.182023361E-1,-3.660607338E-1
1.287260800E0,4.291325212E-1,1.182023361E-1,-3.660607338E-1
1.297260800E0,4.291325212E-1,1.182023361E-1,-3.660607338E-1
1.307260800E0,4.291325212E-1,1.182023361E-1,-3.660607338E-1
1.317260800E0,4.822777510E-1,6.264418364E-1,-4.161516428E-1
1.327260800E0,3.717112243E-1,5.073232055E-1,-4.796815813E-1
1.337260800E0,2.825249732E-1,3.863719702E-1,-4.937314689E-1
1.347260800E0,2.825249732E-1,3.863719702E-1,-4.937314689E-1
1.357260800E0,2.825249732E-1,3.863719702E-1,-4.937314689E-1
1.367260800E0,2.825249732E-1,3.863719702E-1,-4.937314689E-1
1.377260800E0,3.454440236E-1,1.029307172E-1,-1.259908676E-1
1.387260800E0,3.387245238E-1,7.544180006E-2,-1.015562713E-1
1.397260800E0,3.032943606E-1,7.544180006E-2,-8.384118974E-2
1.407260800E0,2.434296161E-1,1.035415828E-1,-7.589995116E-2
1.417260800E0,2.434296161E-1,1.035415828E-1,-7.589995116E-2
1.427260800E0,2.434296161E-1,1.035415828E-1,-7.589995116E-2
1.437260800E0,7.483093441E-2,2.996291816E-1,-6.856957078E-2
1.447260800E0,7.605266571E-2,2.391535640E-1,2.901607659E-3
1.457260800E0,7.422006875E-2,1.853974611E-1,1.104138121E-1
1.467260800E0,7.116574794E-2,1.731801629E-1,2.246455252E-1
1.477260800E0,7.544180006E-2,1.603520066E-1,3.119991720E-1
1.487260800E0,7.544180006E-2,1.603520066E-1,3.119991720E-1
1.497260800E0,2.666424811E-1,-2.159406990E-1,2.625191510E-1
1.507260800E0,3.497200906E-1,-2.641990185E-1,2.099847645E-1
1.517260800E0,4.334085584E-1,-2.629773021E-1,1.660024971E-1
1.527260800E0,5.219839811E-1,-2.996291816E-1,1.177441850E-1
1.537260800E0,5.891790986E-1,-3.680460155E-1,3.772090003E-2
1.547260800E0,5.995637774E-1,-3.967566788E-1,-6.551524997E-2
1.557260800E0,3.258963525E-1,-3.359756200E-3,-7.895427197E-2
1.567260800E0,6.017018110E-2,3.961458206E-1,9.330959618E-2
1.577260800E0,-1.689041108E-1,7.406735420E-1,3.370446563E-1
1.587260800E0,-2.696968019E-1,9.098830819E-1,5.642863512E-1
1.597260800E0,-2.177732885E-1,9.013310075E-1,7.206677198E-1
1.607260800E0,-6.994401664E-2,7.773254514E-1,7.964149714E-1
1.617260800E0,9.498947114E-2,6.142245531E-1,8.067996502E-1
1.627260800E0,2.409861535E-1,3.698786199E-1,6.913462281E-1
1.637260800E0,2.458730787E-1,2.495382577E-1,5.929969549E-1
1.647260800E0,2.354883701E-1,1.316413581E-1,5.019781590E-1
1.657260800E0,1.927278340E-1,4.123337194E-2,4.243983030E-1
1.667260800E0,1.127045527E-1,-2.779434808E-2,3.736965358E-1
1.677260800E0,-1.252272818E-2,-7.971785218E-2,3.614792228E-1
1.687260800E0,-1.725693047E-1,-8.460476995E-2,4.042397738E-1
1.697260800E0,-4.523453712E-1,7.238747925E-2,6.357575059E-1
1.707260800E0,-5.006036758E-1,1.579085439E-1,7.493783832E-1
1.717260800E0,-5.006036758E-1,1.579085439E-1,7.493783832E-1
1.727260800E0,-5.006036758E-1,1.579085439E-1,7.493783832E-1
1.737260800E0,-2.971857190E-1,2.079994529E-1,7.102830410E-1
1.747260800E0,-1.823431402E-1,4.612028971E-2,5.972730517E-1
1.757260800E0,-6.750056148E-2,-1.640172005E-1,4.854847789E-1
1.767260800E0,-6.750056148E-2,-1.640172005E-1,4.854847789E-1
1.777260800E0,-6.750056148E-2,-1.640172005E-1,4.854847789E-1
1.787260800E0,-6.750056148E-2,-1.640172005E-1,4.854847789E-1
1.797260800E0,2.599229515E-1,-1.444695145E-1,3.382663727E-1
1.807260800E0,2.898553312E-1,-9.468403645E-3,3.627009690E-1
1.817260800E0,3.191768527E-1,9.743293375E-2,3.724747896E-1
1.827260800E0,3.466657698E-1,1.737910360E-1,3.455967605E-1
1.837260800E0,3.466657698E-1,1.737910360E-1,3.455967605E-1
1.847260800E0,3.613265157E-1,1.285870373E-1,9.941824526E-2
1.857260800E0,3.399462402E-1,1.090393662E-1,8.399390616E-3
1.867260800E0,3.130682111E-1,9.987638891E-2,-6.551524997E-2
1.877260800E0,2.910770774E-1,1.004872546E-1,-1.143844277E-1
1.887260800E0,2.935205400E-1,1.243109852E-1,-1.375972927E-1
1.897260800E0,3.399462402E-1,1.701258421E-1,-1.430950761E-1
1.907260800E0,5.488619804E-1,1.878409237E-1,-1.021671370E-1
1.917260800E0,6.533198953E-1,2.067777216E-1,-5.635227636E-2
1.927260800E0,6.863065958E-1,2.861901522E-1,-3.313941509E-2
1.937260800E0,6.502655745E-1,3.619373739E-1,-4.046979174E-2
1.947260800E0,5.842921734E-1,3.539961278E-1,-4.841103405E-2
1.957260800E0,5.018253922E-1,2.849684060E-1,-5.513054505E-2
1.967260800E0,4.254673123E-1,1.591302752E-1,-7.345648855E-2
1.977260800E0,3.613265157E-1,-1.866191924E-1,-7.101303339E-2
1.987260800E0,3.594939113E-1,-3.258963525E-1,-3.924806044E-2
1.997260800E0,3.588830531E-1,-4.260781705E-1,-7.483093534E-3
2.007260800E0,3.252854943E-1,-4.761691093E-1,2.306014486E-2
2.017260800E0,2.422078848E-1,-4.480693042E-1,5.971203372E-2
2.027260800E0,1.182023361E-1,-4.004218578E-1,1.055268943E-1
2.037260800E0,-2.046396956E-2,-3.582721949E-1,1.568395346E-1
2.047260800E0,-2.367101014E-1,-2.660316229E-1,2.020435184E-1
2.057260800E0,-2.947422564E-1,-3.118464649E-1,1.189659163E-1
2.067260800E0,-2.947422564E-1,-3.118464649E-1,1.189659163E-1
2.077260800E0,-2.947422564E-1,-3.118464649E-1,1.189659163E-1
2.087260800E0,-2.202167511E-1,-5.079340935E-1,-2.774853408E-1
2.097260800E0,-1.823431402E-1,-4.547888339E-1,-2.994764447E-1
2.107260800E0,-2.318231910E-1,-2.422078848E-1,-2.750418782E-1
2.117260800E0,-2.318231910E-1,-2.422078848E-1,-2.750418782E-1
2.127260800E0,-2.318231910E-1,-2.422078848E-1,-2.750418782E-1
2.137260800E0,-2.318231910E-1,-2.422078848E-1,-2.750418782E-1
2.147260800E0,-2.189950198E-1,4.486801922E-1,-2.176205814E-1
2.157260800E0,-9.132428467E-2,4.944950342E-1,-2.579376400E-1
2.167260800E0,4.367683083E-2,4.486801922E-1,-2.988655865E-1
2.177260800E0,1.591302752E-1,3.924806118E-1,-3.190241456E-1
2.187260800E0,1.591302752E-1,3.924806118E-1,-3.190241456E-1
2.197260800E0,1.591302752E-1,3.924806118E-1,-3.190241456E-1
2.207260800E0,-8.582650125E-2,4.218021333E-1,-4.827359021E-1
2.217260800E0,-2.055560052E-1,4.150826037E-1,-4.705185890E-1
2.227260800E0,-2.880227566E-1,3.222311735E-1,-4.155407548E-1
2.237260800E0,-3.399462402E-1,2.049451321E-1,-3.342957497E-1
2.247260800E0,-3.735437989E-1,1.035415828E-1,-2.542724609E-1
2.257260800E0,-3.735437989E-1,1.035415828E-1,-2.542724609E-1
2.267260800E0,-4.230238497E-1,-2.214384824E-1,-2.109010667E-1
2.277260800E0,-4.566214085E-1,-3.717112243E-1,-2.609919906E-1
2.287260800E0,-5.085449219E-1,-5.085449219E-1,-3.355174661E-1
2.297260800E0,-5.702422857E-1,-6.020072699E-1,-4.234820008E-1
2.307260800E0,-6.197223067E-1,-6.649262905E-1,-5.212203860E-1
2.317260800E0,-6.472112536E-1,-7.492256761E-1,-6.146826744E-1
2.327260800E0,-6.307178736E-1,-1.018006206E0,-7.411317229E-1
2.337260800E0,-6.123919487E-1,-1.146287799E0,-7.472403646E-1
2.347260800E0,-6.044507027E-1,-1.266628146E0,-7.313578725E-1
2.357260800E0,-6.130027771E-1,-1.339321017E0,-7.148644924E-1
2.367260800E0,-6.258309484E-1,-1.257465124E0,-6.928733587E-1
2.377260800E0,-6.282744408E-1,-1.025336504E0,-6.910407543E-1
2.387260800E0,-5.965094566E-1,-7.046325207E-1,-7.081450224E-1
2.397260800E0,-3.924806118E-1,-1.908952445E-1,-7.283035517E-1
2.407260800E0,-2.257145345E-1,-1.237001196E-1,-7.173079848E-1
2.417260800E0,-3.268126398E-2,-1.707367003E-1,-7.057015300E-1
2.427260800E0,1.707367003E-1,-2.709185183E-1,-7.057015300E-1
2.437260800E0,3.643808365E-1,-3.564395905E-1,-7.228057384E-1
2.447260800E0,5.268708467E-1,-3.857611120E-1,-7.447968721E-1
2.457260800E0,6.575959325E-1,-3.271180987E-1,-7.533490062E-1
2.467260800E0,8.994984031E-1,8.093958348E-2,-6.843212843E-1
2.477260800E0,1.043051600E0,2.489273995E-1,-6.397281289E-1
2.487260800E0,1.203098178E0,3.436114490E-1,-6.220130324E-1
2.497260800E0,1.353981733E0,3.820959330E-1,-6.391173005E-1
2.507260800E0,1.452941895E0,3.723220825E-1,-6.714931130E-1
2.517260800E0,1.451109290E0,3.723220825E-1,-6.922625303E-1
2.527260800E0,1.331990600E0,4.242455959E-1,-6.617192626E-1
2.537260800E0,1.331990600E0,4.242455959E-1,-6.617192626E-1
2.547260800E0,1.331990600E0,4.242455959E-1,-6.617192626E-1
2.557260800E0,1.331990600E0,4.242455959E-1,-6.617192626E-1
2.567260800E0,1.127045527E-1,6.013963819E-1,6.459894776E-2
2.577260800E0,-5.650499091E-2,5.708531141E-1,1.580612659E-1
2.587260800E0,-2.440404743E-1,5.115992427E-1,2.228129357E-1
2.597260800E0,-4.376846254E-1,4.346303046E-1,2.857320011E-1
2.607260800E0,-4.376846254E-1,4.346303046E-1,2.857320011E-1
2.617260800E0,-4.376846254E-1,4.346303046E-1,2.857320011E-1
2.627260800E0,-7.156280875E-1,3.295615613E-1,1.745546162E-1
2.637260800E0,-6.899717450E-1,4.059196413E-1,1.043051630E-1
2.647260800E0,-7.040216327E-1,5.225948095E-1,1.488982886E-1
2.657260800E0,-8.231402636E-1,6.404917240E-1,3.327685893E-1
2.667260800E0,-9.862411618E-1,7.272345424E-1,6.272054315E-1
2.677260800E0,-9.862411618E-1,7.272345424E-1,6.272054315E-1
2.687260800E0,-9.275981784E-1,1.731801629E-1,1.484859586E0
2.697260800E0,-7.596103549E-1,-4.978547990E-2,1.517235398E0
2.707260800E0,-5.781835318E-1,-2.043342739E-1,1.506850719E0
2.717260800E0,-3.796524704E-1,-2.177732885E-1,1.463479280E0
2.727260800E0,-1.493564397E-1,-1.951712966E-1,1.352301955E0
2.737260800E0,1.053741723E-1,-2.373209596E-1,1.162322998E0
2.747260800E0,5.158752799E-1,-5.842921734E-1,6.815723777E-1
2.757260800E0,5.879573226E-1,-1.044273376E0,5.270236135E-1
2.767260800E0,5.824595690E-1,-1.363755584E0,5.355756879E-1
2.777260800E0,5.348120928E-1,-1.336266756E0,6.846266985E-1
2.787260800E0,4.413498044E-1,-9.758564830E-1,8.856012225E-1
2.797260800E0,3.613265157E-1,-2.703076601E-1,1.063973784E0
2.807260800E0,3.503309488E-1,3.704894781E-1,1.154992580E0
2.817260800E0,4.254673123E-1,5.894844979E-2,9.619593024E-1
2.827260800E0,4.834994674E-1,-5.201513767E-1,7.231112123E-1
2.837260800E0,5.329795480E-1,-1.139568210E0,4.274526238E-1
2.847260800E0,5.580250025E-1,-1.655138135E0,1.482874304E-1
2.857260800E0,5.372555852E-1,-1.970344305E0,9.010255337E-3
2.867260800E0,4.230238497E-1,-2.126114845E0,7.559451461E-2
2.877260800E0,2.397644222E-1,-2.190255642E0,2.881754637E-1
2.887260800E0,2.397644222E-1,-2.190255642E0,2.881754637E-1
2.897260800E0,2.397644222E-1,-2.190255642E0,2.881754637E-1
2.907260800E0,2.397644222E-1,-2.190255642E0,2.881754637E-1
2.917260800E0,-5.506945848E-1,-3.319744587E0,9.283617735E-1
2.927260800E0,-5.250383019E-1,-2.735146999E0,9.033163190E-1
2.937260800E0,-4.370737374E-1,-2.002720118E0,8.538362384E-1
2.947260800E0,-2.770271897E-1,-1.203098178E0,7.615956664E-1
2.957260800E0,-2.770271897E-1,-1.203098178E0,7.615956664E-1
2.967260800E0,-2.770271897E-1,-1.203098178E0,7.615956664E-1
2.977260800E0,-2.770271897E-1,-1.203098178E0,7.615956664E-1
2.987260800E0,1.066264510E0,1.785863161E0,2.881754637E-1
2.997260800E0,1.368642569E0,1.750432968E0,2.295324355E-1
3.007260800E0,1.611155868E0,1.784641504E0,1.617264450E-1
3.017260800E0,1.673464060E0,2.112675905E0,8.292489499E-2
3.027260800E0,1.673464060E0,2.112675905E0,8.292489499E-2
3.037260800E0,1.245858669E0,4.242761135E0,-3.147480786E-1
3.047260800E0,1.261130333E0,4.251313210E0,-4.503600597E-1
3.057260800E0,1.246469617E0,3.473071814E0,-5.004509687E-1
3.067260800E0,1.260519505E0,2.341139317E0,-4.619664848E-1
3.077260800E0,1.268460751E0,1.692400813E0,-5.468766689E-1
3.087260800E0,1.237917423E0,1.359479547E0,-8.101593852E-1
3.097260800E0,8.506292105E-1,4.114174247E-1,-1.317177176E0
3.107260800E0,5.928442478E-1,-1.557705179E-2,-1.439350128E0
3.117260800E0,3.668242991E-1,-4.016436040E-1,-1.433852315E0
3.127260800E0,1.634063274E-1,-7.809906006E-1,-1.366657257E0
3.137260800E0,-1.557705179E-2,-1.158505082E0,-1.271362305E0
3.147260800E0,-1.811214089E-1,-1.547015071E0,-1.182786942E0
3.157260800E0,-3.509418070E-1,-1.804800034E0,-1.135750294E0
3.167260800E0,-7.492256761E-1,-1.766315460E0,-1.110094070E0
3.177260800E0,-8.958331943E-1,-1.901927471E0,-1.041066289E0
3.187260800E0,-9.324851036E-1,-1.674074888E0,-6.702713966E-1
3.197260800E0,-8.787289858E-1,-7.107411623E-1,-1.980729103E-1
3.207260800E0,-7.449495792E-1,-3.295615613E-1,-3.497200832E-2
3.217260800E0,-7.290670872E-1,-2.238819450E-1,-2.988655865E-1
3.227260800E0,-8.164207935E-1,-7.162389755E-1,-8.755219579E-1
3.237260800E0,-1.096196890E0,-1.741880894E0,-2.494313717E0
3.247260800E0,-1.158505082E0,-1.835343242E0,-3.118617296E0
3.257260800E0,-1.105359793E0,-1.696676970E0,-3.350745916E0
3.267260800E0,-8.891136646E-1,-1.548847675E0,-3.248120785E0
3.277260800E0,-5.427533388E-1,-1.333823204E0,-2.821737051E0
3.287260800E0,-2.196058929E-1,-8.793398738E-1,-2.149174929E0
3.297260800E0,-5.803215317E-3,-2.892444730E-1,-1.378263712E0
3.307260800E0,2.251036763E-1,8.634573817E-1,-4.253146052E-1
3.317260800E0,1.951712966E-1,1.145676851E0,-2.732092738E-1
3.327260800E0,1.371391416E-1,1.212872028E0,-2.524398565E-1
3.337260800E0,7.910698652E-2,1.114522815E0,-3.391826749E-1
3.347260800E0,-1.252272818E-2,8.652899861E-1,-4.949531853E-1
3.357260800E0,-1.322522312E-1,3.937023580E-1,-6.837103963E-1
3.367260800E0,-2.550360560E-1,-1.304196268E-1,-9.072869420E-1
3.377260800E0,-2.550360560E-1,-1.304196268E-1,-9.072869420E-1
3.387260800E0,-2.550360560E-1,-1.304196268E-1,-9.072869420E-1
3.397260800E0,-2.550360560E-1,-1.304196268E-1,-9.072869420E-1
3.407260800E0,-3.882045746E-1,-9.526436329E-1,-4.436405599E-1
3.417260800E0,-1.304196268E-1,-7.235693336E-1,-2.194531709E-1
3.427260800E0,1.994473487E-1,-3.753764033E-1,-7.589995116E-2
3.437260800E0,5.134318471E-1,-3.970621154E-3,-2.275471389E-2
3.447260800E0,5.134318471E-1,-3.970621154E-3,-2.275471389E-2
3.457260800E0,8.078686595E-1,7.993165851E-1,-8.628465235E-2
3.457260800E0,8.078686595E-1,7.993165851E-1,-8.628465235E-2
3.477260800E0,3.790415823E-1,6.582068205E-1,-1.015562713E-1
3.487260800E0,2.861901522E-1,3.020726442E-1,-1.345429718E-1
3.497260800E0,2.587012351E-1,1.863137633E-2,-1.412624866E-1
3.507260800E0,1.652389169E-1,-1.401934624E-1,-1.015562713E-1
3.517260800E0,-2.257145345E-1,-4.761691093E-1,1.244636998E-1
3.527260800E0,-5.012145638E-1,-7.162389755E-1,1.941022873E-1
3.537260800E0,-7.767145634E-1,-8.469640017E-1,1.592829973E-1
3.547260800E0,-1.062599301E0,-8.738420606E-1,1.391244531E-1
3.557260800E0,-1.333823204E0,-7.620537877E-1,2.576322258E-1
3.567260800E0,-1.465159178E0,-5.207622051E-1,4.506655037E-1
3.577260800E0,-1.351538301E0,-1.127045527E-1,5.569559336E-1
3.587260800E0,-4.859429300E-1,6.142245531E-1,6.626355648E-1
3.597260800E0,-4.306596518E-2,9.514219165E-1,7.438805699E-1
3.607260800E0,2.538143098E-1,1.173776627E0,8.477275968E-1
3.617260800E0,3.698786199E-1,1.285564899E0,8.092431426E-1
3.627260800E0,3.265072107E-1,1.244026065E0,6.595812440E-1
3.637260800E0,2.177732885E-1,1.179274440E0,4.970912039E-1
3.647260800E0,2.962694131E-2,1.142622590E0,4.170679152E-1
3.657260800E0,-2.165515572E-1,1.033888698E0,3.828594983E-1
3.667260800E0,-1.762344837E-1,9.660826325E-1,3.871355653E-1
3.677260800E0,-1.175914705E-1,8.304706812E-1,4.042397738E-1
3.687260800E0,-6.322450191E-2,6.881392002E-1,3.901898861E-1
3.697260800E0,-4.367683083E-2,5.671879649E-1,3.810268939E-1
3.707260800E0,-5.650499091E-2,5.574141145E-1,4.347830117E-1
3.717260800E0,-9.376774728E-2,8.194751143E-1,5.716167092E-1
3.727260800E0,-9.376774728E-2,8.194751143E-1,5.716167092E-1
3.737260800E0,-9.376774728E-2,8.194751143E-1,5.716167092E-1
3.747260800E0,-9.376774728E-2,8.194751143E-1,5.716167092E-1
3.757260800E0,6.414080039E-3,2.331976414E0,1.294269800E0
3.767260800E0,2.049451321E-1,2.067471743E0,1.219133377E0
3.777260800E0,4.071413875E-1,1.717446327E0,1.082299709E0
3.787260800E0,5.726857185E-1,1.366809964E0,8.807142973E-1
3.797260800E0,5.726857185E-1,1.366809964E0,8.807142973E-1
3.807260800E0,5.726857185E-1,1.366809964E0,8.807142973E-1
3.817260800E0,8.378010392E-1,-2.128863782E-1,-1.632536054E-1
3.827260800E0,6.337721944E-1,-5.128209591E-1,-4.657844082E-2
3.837260800E0,3.307832778E-1,-9.465349913E-1,1.238528341E-1
